year,track_id,track_name,artist_name,album_name,plays,total_minutes,skip_rate,shuffle_rate,has_features
2024,1Y373MqadDRtclJNdnUXVc,Paranoid - 2012 - Remaster,Black Sabbath,Paranoid,13,28.91,0.1538,0.0769,True
2024,225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,Armageddon - The Album,13,13.33,0.6923,0.4615,True
2024,31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,The Definitive Collection,13,36.12,0.3846,0.0769,True
2024,76GlO5H5RT6g7y0gev86Nk,Just like Heaven,The Cure,"Kiss Me, Kiss Me, Kiss Me",13,23.88,0.4615,0.0,True
2024,0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),Natalie Cole,Inseparable,12,24.18,0.1667,0.0,True
2024,0z9dPcBhJvqO06QMaKelUE,Drunk on Halloween,Wallows,Drunk on Halloween,12,32.15,0.25,0.0833,True
2024,3IXRdLsQib8m0hBbQpe7T8,Hang Me Up To Dry,Cold War Kids,Robbers & Cowards,12,15.49,0.5833,0.1667,True
2024,3jp7Ryj1sX3riA7NQaVlLd,Whistle For The Choir,The Fratellis,Costello Music,12,23.49,0.4167,0.0833,True
2024,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,Off the Wall,12,40.46,0.3333,0.4167,True
2024,4MLBqAEzNN89o2M9h92Z26,Get Back - Remastered 2009,The Beatles,Let It Be,12,25.16,0.3333,0.1667,True
2024,5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,El Camino,12,14.19,0.5833,0.1667,True
2024,5HgAZuHFAU5qLLMYuIQkgq,Run Right Back,The Black Keys,El Camino,12,14.34,0.4167,0.1667,True
2024,5t1Eqjxu93ub0LiTgxZQOB,Flathead,The Fratellis,Costello Music,12,15.79,0.5833,0.0,True
2024,6xxXrNJnnsQNLdgNk8S4y8,Hate To Say I Told You So,The Hives,Veni Vidi Vicious,12,7.25,0.75,0.0,True
2024,7KwJrAQMoJyUEBes3evMLv,Orpheus Under the Influence,The Buttertones,Buttertones,12,4.87,0.8333,0.0,True
2024,7tZwFmarYtM2Yxy8IRW8wb,Baby Where You Are,Mountain Man,Magic Ship,12,11.13,0.6667,0.0833,True
2024,07CyrZF9eVd02zzIse7tZA,In Between Days - 2006 Remaster,The Cure,The Head on the Door,11,20.32,0.3636,0.0909,True
2024,19Ym5Sg0YyOCa6ao21bdoG,Gypsy,Fleetwood Mac,Greatest Hits,11,18.3,0.6364,0.0,True
2024,1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,Talking Heads '77,11,19.12,0.5455,0.0909,True
2024,1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,OK Go,Oh No,11,7.39,0.7273,0.0909,True
2024,27qG9sy9FaxB7sd3pRMAAO,Jackie Wants a Black Eye,Dr. Dog,"Shame, Shame",11,19.01,0.4545,0.0,True
2024,4JpazKcfOhbwqZrsYhzHee,Jackie and Wilson,Hozier,Hozier (Expanded Edition),11,27.21,0.2727,0.0909,True
2024,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair,11,12.86,0.7273,0.0909,True
2024,5lWRaa0fBxDE5yU91npPq7,Just A Girl,No Doubt,Tragic Kingdom,11,22.27,0.0909,0.0,True
2024,64D3dzWyj0GpQT1AHx4kbK,Panic - 2011 Remaster,The Smiths,Louder Than Bombs,11,10.0,0.6364,0.0,True
2024,6suRRwX61xSMfU7wJuCVdy,For Reasons Unknown,The Killers,Sam's Town,11,17.04,0.4545,0.0909,True
2024,7wmYgsLNRB9EpqpvR3hkvN,Problems III,The Growlers,Casual Acquaintances,11,26.13,0.2727,0.0,True
2024,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,The Queen Is Dead,10,19.8,0.5,0.0,True
2024,0zqmyB1prgGGiOS10sjH8A,"When They Fight, They Fight",Generationals,Con Law,10,16.38,0.4,0.0,True
2024,1qjrYozGqc7upUgfN776lZ,Sara Smile,Daryl Hall & John Oates,Daryl Hall & John Oates (The Silver Album),10,12.83,0.6,0.1,True
2024,25YlltWXRb9k7KbrEBRuhJ,Lo/Hi,The Black Keys,"""Let's Rock""",10,23.06,0.2,0.2,True
2024,2AX5E86cn9n2dgioZEjirI,Golden Brown,The Stranglers,La Folie,10,20.94,0.3,0.1,True
2024,3mYCd23hPxJW5okSvMoy3x,Heart In a Cage,The Strokes,First Impressions Of Earth,10,17.14,0.5,0.1,True
2024,3mlMpmY8oZIBFc39D9zLbh,The Long And Winding Road - Remastered 2009,The Beatles,Let It Be,10,19.36,0.4,0.4,True
2024,45QyGXbqTWaFUrIKe2ugs3,D Is for Dangerous,Arctic Monkeys,Favourite Worst Nightmare,10,9.43,0.6,0.1,True
2024,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents,10,18.11,0.5,0.2,True
2024,6Yu1OL8I0D4vjOzYdsXYGK,12:51,The Strokes,Room On Fire,10,7.91,0.7,0.0,True
2024,6squXSZ3rl7tENdZiOuIEj,Here In My Arms,Leon Bridges,Coming Home,10,16.35,0.2,0.4,True
2024,6yCjhDzcVIfxvTjBKhhn7P,Sunday Morning,No Doubt,Tragic Kingdom,10,25.02,0.3,0.1,True
2024,6zeDYmP3ARpURvpK29Q09P,Someday,Sugar Ray,14:59,10,10.41,0.7,0.0,True
2024,7MBSbBrx0TvBYyKEcpGcJb,Sweet Marie,The Walters,Young Men,10,13.27,0.3,0.0,True
2024,7m7V3K1yHLfJB2Sx9FKinU,Just to Hear You Say That You Love Me (with Tim McGraw),Faith Hill,Faith,10,13.73,0.7,0.1,True
2025,6Qb7gtV6Q4MnUjSbkFcopl,50 Ways to Leave Your Lover,Paul Simon,Still Crazy After All These Years,31,47.09,0.4516,0.0968,True
2025,4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.,Hamilton,24,11.5,0.7083,0.0417,True
2025,6L0BBPYeWnaQJeDa0ox0IA,Impossible Germany,Wilco,Sky Blue Sky,21,75.25,0.4286,0.0,True
2025,7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,Crowded House,Crowded House,21,48.43,0.2381,0.1429,True
2025,1Omt5bfz1tZUCqd26HxbS0,Beyond,Leon Bridges,Good Thing,19,48.92,0.1579,0.1053,True
2025,1Wrzhfa5bNlqvsnCztz190,Devuélveme a mi chica,Hombres G,Hombres G,16,39.06,0.0625,0.0,True
2025,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,Born In The U.S.A.,16,35.45,0.375,0.125,True
2025,0P09TBGSKiQwfUsEh1UafT,The World Was Wide Enough,Leslie Odom Jr.,Hamilton,15,27.22,0.4667,0.0,True
2025,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,Cypress Hill,Black Sunday,13,41.78,0.0769,0.0769,True
2025,2BIfG6wL1t5wk1KixoK2BV,Chicago,flipturn,Heavy Colors,13,40.3,0.3846,0.3077,True
2025,79DO6dBi8936P6EShLB209,Lightning Bolt,Jake Bugg,Jake Bugg,13,13.79,0.5385,0.1538,True
2025,1CsMuJeMzRqNgS7G0fo1Gv,How to Fight Loneliness,Wilco,Summerteeth,12,24.48,0.4167,0.0,True
2025,1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,So Tonight That I Might See,12,23.16,0.3333,0.0,True
2025,2W9u3whoCkQYOUbmnSrHi1,What'd I Miss,Daveed Diggs,Hamilton,12,12.11,0.6667,0.0,True
2025,4kiMvD7yPec5viFrCQDiYK,Henrietta,The Fratellis,Costello Music,12,17.4,0.5,0.0833,True
2025,5773KSWFzg9kCc8yazjbSt,Deceptacon,Le Tigre,Le Tigre,12,15.97,0.4167,0.3333,True
2025,7EqpEBPOohgk7NnKvBGFWo,Wait for It,Leslie Odom Jr.,Hamilton,12,6.84,0.8333,0.1667,True
2025,2sEq2rC3ynYsT49x7utWnd,Dear Theodosia,Leslie Odom Jr.,Hamilton,11,6.87,0.8182,0.0,True
2025,5HgAZuHFAU5qLLMYuIQkgq,Run Right Back,The Black Keys,El Camino,11,27.21,0.1818,0.0,True
2025,5rTIpPWeO0IL4HWlGWrz5G,Brianstorm,Arctic Monkeys,Favourite Worst Nightmare,11,16.03,0.4545,0.0909,True
2025,6O0xnpq8xNi4VNvS6yezHN,Plastic Soul,Mondo Cozmo,Plastic Soul,10,23.57,0.4,0.3,True
2025,3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,Parachutes,9,13.0,0.5556,0.5556,True
2025,4m3uMuu1gYYjZPtZvTOe6t,Orgasm of Death,The Growlers,Casual Acquaintances,9,11.41,0.6667,0.1111,True
2025,5NQYyej46WQkgCbnzGD21W,Dear Prudence - Remastered 2009,The Beatles,The Beatles,9,21.67,0.4444,0.0,True
2025,0LpHC9mhPAQC98IjXZIrif,The Election of 1800,Daveed Diggs,Hamilton,8,15.72,0.5,0.125,True
2025,0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,Graceland (25th Anniversary Deluxe Edition),8,14.83,0.5,0.0,True
2025,0u3U5RQBk1VHOnVfuBd2BF,Teenage Dream,T. Rex,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),8,5.51,0.875,0.0,True
2025,2B4Y9u4ERAFiMo13XPJyGP,"Here, There And Everywhere - Remastered 2009",The Beatles,Revolver,8,1.21,1.0,0.5,True
2025,2lwwrWVKdf3LR9lbbhnr6R,Float On,Modest Mouse,Good News For People Who Love Bad News,8,15.28,0.25,0.0,True
2025,2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant,Melophobia,8,21.0,0.25,0.0,True
2025,4F1AgKpuFRMLEgtPETVwZk,You've Got To Hide Your Love Away - Remastered 2009,The Beatles,Help!,8,5.87,0.625,0.5,True
2025,4JpazKcfOhbwqZrsYhzHee,Jackie and Wilson,Hozier,Hozier (Expanded Edition),8,22.42,0.25,0.125,True
2025,0ZiGRciYMWrDvCPNM0T21o,big fat mouth,Arlie,Wait,7,18.31,0.2857,0.7143,True
2025,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,Rumours,7,20.51,0.1429,0.1429,True
2025,2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),Looking Glass,Looking Glass,7,10.32,0.2857,0.1429,True
2025,0NfdbvWFwlVMA183QibxCB,Me Vale,Maná,¿Dónde Jugarán Los Niños?,6,7.51,0.5,0.0,True
2025,0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,Bigger Than Both Of Us,6,8.78,0.3333,0.1667,True
2025,12q3V8ShACq2PSWINMc2rC,It's Too Late,Carole King,Tapestry,6,10.68,0.5,0.1667,True
2025,1H7gMYGykdtwZOV6s1N0by,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,Rubber Soul,6,5.91,0.6667,0.3333,True
2025,1Jmqubf9kGkWeYQXQKImL5,People Are Strange,The Doors,Strange Days,6,6.12,0.3333,0.0,True
2025,1YrnDTqvcnUKxAIeXyaEmU,How Soon Is Now? - 2011 Remaster,The Smiths,Hatful of Hollow,6,14.1,0.6667,0.0,True
2025,1gpBDeONibvJyQYEv5HJh9,Drop the Guillotine,Peach Pit,Being So Normal,6,7.66,0.6667,0.0,True
2025,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,Weezer,Make Believe,6,9.25,0.3333,0.0,True
2025,207qLd1ovrqfYVBBDrNMUM,Dance This Mess Around,The B-52's,The B-52's,6,11.02,0.3333,0.0,True
2025,2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,Weezer,6,14.58,0.1667,0.0,True
2025,31u6rUeIEXGrYVoh10U7eu,Leave It In My Dreams,The Voidz,Virtue,6,15.85,0.3333,0.0,True
2025,37zuIvk4KBkAxxLJsxJaHq,Would That I,Hozier,"Wasteland, Baby!",6,4.95,0.8333,0.0,True
2025,3EK4tGkSiO5xvvB5sM4tln,Amárrame,Mon Laferte,La Trenza,6,9.27,0.5,0.6667,True
2025,4MTNJQ4reRfe0L96z1UAM4,O Katrina!,Black Lips,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),6,3.39,0.8333,0.0,True
2025,4ZoBC5MhSEzuknIgAkBaoT,My Life,Billy Joel,52nd Street,6,14.17,0.5,0.0,True
2025,5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,Rick Springfield,Working Class Dog,6,18.22,0.0,0.1667,True
2025,5ovcVaOus1Wv4vTtyGXlhB,Either Way,Wilco,Sky Blue Sky,6,12.5,0.3333,0.1667,True
2025,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,An Innocent Man,6,10.35,0.5,0.1667,True
2025,6OiRh4kttAs1YWglvTcYkB,Alrighty Aphrodite,Peach Pit,Being So Normal,6,0.44,1.0,0.3333,True
2025,6tunhVGD8C05MZNjSVIsjw,It Never Rains in Southern California,Albert Hammond,It Never Rains In Southern California,6,11.4,0.3333,0.0,True
2025,01MBhRpvFkbeRwAp7gcF2W,E-Pro,Beck,Guero,5,6.81,0.6,0.0,True
2025,01SfTM5nfCou5gQL70r6gs,Golden Slumbers - Remastered 2009,The Beatles,Abbey Road,5,0.44,1.0,0.4,True
2025,0Bi1yywe4x2EpWgcuCZ1Hb,Bittersweet Symphony - Jim Eno Sessions,Mondo Cozmo,Spotify Singles,5,11.57,0.6,0.2,True
2025,0VXp4zDspR993l2hIKW17g,Anthems For A Seventeen Year-Old Girl,Broken Social Scene,You Forgot It In People,5,4.85,0.8,0.0,True
2025,0gEyKnHvgkrkBM6fbeHdwK,Linger,The Cranberries,"Everybody Else Is Doing It, So Why Can't We?",5,6.76,0.6,0.6,True
2025,11zf7m4vw9Ze7cer9Nyhk1,Pleaser,Wallows,Pleaser,5,4.21,0.6,0.0,True
2025,19Ym5Sg0YyOCa6ao21bdoG,Gypsy,Fleetwood Mac,Greatest Hits,5,13.31,0.4,0.0,True
2025,1OYOLWqKmhkFIx2KC9ek1a,Colors of the Wind,Judy Kuhn,Pocahontas,5,12.63,0.2,0.0,True
2025,1OppEieGNdItZbE14gLBEv,You Can't Hurry Love,The Supremes,The Supremes A' Go-Go,5,6.24,0.4,0.0,True
2025,2M7enaZSs1DRRjZscA4LAj,Reminiscing,The Buttertones,Buttertones,5,5.02,0.6,0.0,True
2025,31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,The Definitive Collection,5,15.13,0.0,0.6,True
2025,3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,The Beatles,Rubber Soul,5,5.18,0.6,0.2,True
2025,3PQEaRs2JEwtk79IqbQYt1,Blue Monday '88 - 2015 Remaster,New Order,Singles,5,4.99,0.8,0.2,True
2025,3QIoEi8Enr9uHffwInGIsC,Please Come Home for Christmas - 2013 Remaster,Eagles,Please Come Home for Christmas / Funky New Year,5,13.21,0.4,0.0,True
2025,3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,Starship,No Protection,5,5.56,0.6,0.0,True
2025,3dVQcur9BPd2yrDEx6wMRH,Killer Diller Blues - Music from The American Epic Sessions,Alabama Shakes,Killer Diller Blues,5,8.85,0.2,0.0,True
2025,3jp7Ryj1sX3riA7NQaVlLd,Whistle For The Choir,The Fratellis,Costello Music,5,8.63,0.4,0.0,True
2025,45WX2cfbL8bCIqv3rOq1G3,I'll Follow The Sun - Remastered 2009,The Beatles,Beatles For Sale,5,5.99,0.2,0.0,True
2025,4UF1eupXP9Zz5GpYepyOxI,Razorblade,The Strokes,First Impressions Of Earth,5,0.25,1.0,1.0,True
2025,4cQrSREMqBSvJ8ZzBZjVb8,Mile High (feat. Travis Scott & Metro Boomin),James Blake,Assume Form,5,6.85,0.4,0.0,True
2025,5FlBGGwGuqYmqr0qeBWrxe,Five to One,The Doors,Waiting for the Sun,5,11.96,0.4,0.0,True
2025,5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),5,3.61,0.8,0.0,True
2025,5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,Fleetwood Mac,5,10.05,0.4,0.4,True
2025,6xE6ZWzK1YDDSYzqOCoQlz,Last Train to London,Electric Light Orchestra,Discovery,5,13.97,0.4,0.0,True
2025,7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna,5,2.11,0.8,0.0,True
2025,7dSCxR4LqkmxoBrq9MzVSD,Psycho Killer,Talking Heads,Talking Heads '77,5,5.38,0.6,0.0,True
2025,7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,The Beatles,Let It Be,5,4.22,0.8,0.8,True
2025,0elCmyfISzkP5tAYTVuYjS,August,flipturn,Citrona,4,2.58,0.75,0.0,True
2025,0gmGBCJ5XhOmoNR37MmxEE,So What'Cha Want - Remastered 2009,Beastie Boys,Check Your Head,4,10.71,0.25,0.25,True
2025,1c478uMN61yF2JOXXEtsdw,Spectrum (Say My Name) - Calvin Harris Remix,Florence + The Machine,Spectrum (Say My Name) EP,4,1.45,0.75,0.0,True
2025,1gFNm7cXfG1vSMcxPpSxec,"Ob-La-Di, Ob-La-Da - Remastered 2009",The Beatles,The Beatles,4,4.51,0.5,0.25,True
2025,1xOXXYh6lTW8laxlW7JP2J,Only the Good Die Young,Billy Joel,The Stranger (Legacy Edition),4,8.31,0.5,0.0,True
2025,20hQFBI3Fvene9YT75JUNM,Ramona,Beck,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),4,9.39,0.25,0.0,True
2025,2AMfSTT0oPLON96dztugKE,Pull Away,Leon Bridges,Coming Home,4,6.08,0.5,0.0,True
2025,2DNXgvkyv35vTWvdgjs7qn,Someone New,Hozier,Hozier (Expanded Edition),4,9.93,0.25,0.0,True
2025,2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,Carly Simon,No Secrets,4,7.12,0.5,0.0,True
2025,2PuUFT13yCzUOZun94WOXv,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash","Crosby, Stills & Nash",4,12.44,0.25,1.0,True
2025,2d3QlXE6FXFDeodiS66yjM,Weekend Friend,Goth Babe,Weekend Friend,4,7.04,0.5,0.0,True
2025,2fdMAIsNH4wY7RRda8aCfL,You and I,Wilco,Wilco (The Album),4,8.27,0.25,0.0,True
2025,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,4,10.79,0.25,0.0,True
2025,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,Highway 61 Revisited,4,12.86,0.25,0.0,True
2025,3mwvKOyMmG77zZRunnxp9E,Buddy Holly,Weezer,Weezer,4,5.75,0.25,0.0,True
2025,415dK4glwDO7fXxYg3np8B,Pictures of Girls,Wallows,Spring EP,4,8.33,0.25,0.5,True
2025,4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,The Stranger (Legacy Edition),4,10.67,0.25,0.0,True
2025,4lY95OMGb9WxP6IYut64ir,Shake It Out,Florence + The Machine,Ceremonials,4,9.96,0.0,0.25,True
2026,0tuyEYTaqLxE41yGHSsXjy,Won't Go Home Without You,Maroon 5,It Won't Be Soon Before Long.,44,162.62,0.0,0.0,True
2026,7EqpEBPOohgk7NnKvBGFWo,Wait for It,Leslie Odom Jr.,Hamilton,22,59.07,0.1364,0.0,True
2026,5773KSWFzg9kCc8yazjbSt,Deceptacon,Le Tigre,Le Tigre,9,12.43,0.4444,0.2222,True
2026,37lotBTQcBbYI7vEoGsOfg,Under the Stars,Hans Zimmer,The Lion King,6,2.25,0.6667,0.6667,True
2026,7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,Crowded House,Crowded House,6,11.98,0.5,0.0,True
2026,1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,So Tonight That I Might See,5,19.18,0.4,0.0,True
2026,254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,Fleetwood Mac,Tango In the Night,5,7.12,0.6,0.0,True
2026,2Xb6wJYGi0QXwURw5WWvI5,Right Down the Line,Gerry Rafferty,City to City,5,17.91,0.2,0.0,True
2026,0L0T4tMAaGqLgIVj1MOj9t,Father Figure - Remastered,George Michael,Faith,4,11.31,0.5,0.0,True
2026,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,Born In The U.S.A.,4,4.87,0.75,0.0,True
2026,19Ym5Sg0YyOCa6ao21bdoG,Gypsy,Fleetwood Mac,Greatest Hits,4,4.48,0.75,0.0,True
2026,3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,Bruce Springsteen,Born In The U.S.A.,4,2.71,0.75,0.0,True
2026,4w3tQBXhn5345eUXDGBWZG,9 to 5,Dolly Parton,9 To 5 And Odd Jobs,4,6.57,0.25,0.0,True
2026,58uDCyprC3aa3x70fUv8dk,Monotonia,The Growlers,Monotonia,4,4.13,0.75,0.5,True
2026,5ovcVaOus1Wv4vTtyGXlhB,Either Way,Wilco,Sky Blue Sky,4,0.17,1.0,0.0,True
2026,6WCeFNVAXUtNczb7lqLiZU,Crocodile Rock,Elton John,Don't Shoot Me I'm Only The Piano Player,4,5.11,0.25,0.0,True
2026,6XxsaUGWRXc30HgewJ10M8,"Bitch, I Love You",Black Joe Lewis & The Honeybears,Black Joe Lewis & The Honeybears,4,0.08,1.0,0.0,True
2026,6gTrbqZnyljwXdYQTyBkSx,You Make Me Feel Like Dancing - Remastered,Leo Sayer,Endless Flight,4,6.56,0.5,0.0,True
2026,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,Born In The U.S.A.,4,13.59,0.5,0.0,True
2026,1dvOwoHwZB9SwvRw2Gv3nz,To Binge (feat. Little Dragon),Gorillaz,Plastic Beach,3,0.12,1.0,0.3333,True
2026,2B4Y9u4ERAFiMo13XPJyGP,"Here, There And Everywhere - Remastered 2009",The Beatles,Revolver,3,2.51,0.6667,0.0,True
2026,2W9u3whoCkQYOUbmnSrHi1,What'd I Miss,Daveed Diggs,Hamilton,3,7.87,0.3333,0.0,True
2026,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,3,3.47,0.3333,0.0,True
2026,2sEq2rC3ynYsT49x7utWnd,Dear Theodosia,Leslie Odom Jr.,Hamilton,3,2.5,0.6667,0.0,True
2026,3B4q6KbHbGV51HO3GznBFF,What I Got,Sublime,Sublime,3,5.24,0.3333,0.0,True
2026,3yXC4ltez6LwFDh5Lk8k7v,King of Pride Rock,Hans Zimmer,The Lion King,3,0.46,1.0,0.3333,True
2026,5Anh8jULgeUgciLHCR25Mk,Like A Star,Corinne Bailey Rae,Corinne Bailey Rae,3,8.13,0.3333,0.0,True
2026,5E8yddtSG3sH4hw2SfwcgW,Can You Feel the Love Tonight,Joseph Williams,The Lion King,3,1.88,0.6667,0.6667,True
2026,5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,Fleetwood Mac,3,5.79,0.3333,0.0,True
2026,6KEWtSOGKpIXGw6l1uJgsR,The Things We Do For Love,10cc,Deceptive Bends,3,0.1,1.0,0.0,True
2026,6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,Blind Melon,3,2.37,0.6667,1.0,True
2026,6xE6ZWzK1YDDSYzqOCoQlz,Last Train to London,Electric Light Orchestra,Discovery,3,13.63,0.0,0.0,True
2026,76GlO5H5RT6g7y0gev86Nk,Just like Heaven,The Cure,"Kiss Me, Kiss Me, Kiss Me",3,3.6,0.6667,0.0,True
2026,05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,2,4.0,0.5,0.0,True
2026,0HU5JnVaKNTWf6GykV9Zn8,Circle of Life,Carmen Twillie,The Lion King,2,4.18,0.5,1.0,True
2026,0Ko9gGyOSjYxb71VBZotZW,Boss D.J.,Sublime,Robbin' The Hood,2,5.6,0.0,0.0,True
2026,0LpHC9mhPAQC98IjXZIrif,The Election of 1800,Daveed Diggs,Hamilton,2,3.95,0.5,0.0,True
2026,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,The Queen Is Dead,2,4.1,0.5,0.0,True
2026,0X5C4WjQNubRysTkHOubz3,Lovesong - 2010 Remaster,The Cure,Disintegration,2,3.56,0.5,0.0,True
2026,0l4tZquzNX3KM43B6iHY76,Paris Nights / New York Mornings,Corinne Bailey Rae,The Sea,2,0.01,1.0,0.0,True
2026,0mRQp2HsSqX1MZuMvonAPN,Let Me Roll It - 2010 Remaster,Paul McCartney,Band On The Run,2,4.2,0.0,0.0,True
2026,0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,Mistaken Identity,2,3.81,0.5,0.0,True
2026,0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,Bigger Than Both Of Us,2,4.82,0.5,0.0,True
2026,0qxtQ8rf3W1nId3D2r0xH4,I Just Can't Wait to Be King,Jason Weaver,The Lion King,2,0.13,1.0,1.0,True
2026,16VhHtoaOjTU4AJBNSBNQ1,"Hey, Hey, What Can I Do - Remaster",Led Zeppelin,Coda,2,0.14,1.0,0.0,True
2026,1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,Green Day,Dookie,2,2.81,0.5,0.0,True
2026,1m3BAsNsQAaSNMD2M6vlKY,Breezin',George Benson,Breezin',2,5.85,0.5,0.0,True
2026,1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,1989,2,3.86,0.0,0.0,True
2026,1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,The J. Geils Band,Freeze Frame,2,3.66,0.5,0.0,True
2026,26Vcf2qFrnaa0pFJkGFh61,Sanctify,St. Paul & The Broken Bones,Sea of Noise,2,0.05,1.0,1.0,True
2026,2KH16WveTQWT6KOG9Rg6e2,Eye of the Tiger,Survivor,Rocky IV,2,0.25,1.0,0.0,True
2026,2T5Ch09nefwckOu5NQvjIk,Carolina in My Mind,James Taylor,Greatest Hits,2,3.24,0.5,0.0,True
2026,2wQN8tMYOHStr6Q61jh0IK,...To Die For,Hans Zimmer,The Lion King,2,0.09,1.0,0.5,True
2026,39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,Duran Duran,Rio,2,7.35,0.0,0.0,True
2026,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),2,3.65,0.5,0.0,True
2026,3BdHMOIA9B0bN53jbE5nWe,Blue Light,Mazzy Star,So Tonight That I Might See,2,0.06,1.0,0.0,True
2026,3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,Storm Front,2,0.13,1.0,0.0,True
2026,3MFa9idQuY4iJLWsZl3tIQ,Young Hearts Run Free,Candi Staton,Young Hearts Run Free,2,4.16,0.5,0.0,True
2026,3fbnbn6A5O5RNb08tlUEgd,Streets of Philadelphia - Single Edit,Bruce Springsteen,Greatest Hits,2,0.3,1.0,0.0,True
2026,3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,Van Morrison,Moondance,2,5.92,0.0,0.0,True
2026,4JGKZS7h4Qa16gOU3oNETV,Dreams,The Cranberries,"Everybody Else Is Doing It, So Why Can't We?",2,0.09,1.0,0.0,True
