year,track_id,track_name,artist_name,album_name,plays,total_minutes,skip_rate,shuffle_rate,has_features,genre,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2021,2pA4ip3VIEVcIa3qE02oAX,"10,000 Emerald Pools",BØRNS,Dopamine,29,59.72,0.2414,0.1034,True,Rock,66,0.00694,0.568,174693,0.578,0.000353,F#,0.099,-5.589,Major,0.0404,139.951,4/4,0.555
2021,2zPANzQTt5Nbkg0eBPb7HI,There Will Never Be Another You - Vocal Version,Chet Baker,Chet Baker Sings,29,25.61,0.6897,0.0,True,Jazz,46,0.949,0.513,180627,0.112,0.0018,D#,0.0721,-16.156,Major,0.0574,168.754,3/4,0.577
2021,4V0x90QcMh4ZxwHzEWOdtK,Feel It All Around,Washed Out,Life of Leisure,29,27.2,0.6897,0.0345,True,Alternative,62,0.000105,0.34,192080,0.737,0.762,G#,0.0699,-4.681,Major,0.0582,172.022,4/4,0.499
2021,6LOZws7T3jqZz78unPgFF9,Dead To Me,Kali Uchis,Isolation,29,45.28,0.4828,0.0,True,Pop,66,0.432,0.675,199506,0.761,0.0,E,0.102,-4.469,Minor,0.0466,119.001,4/4,0.428
2021,6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,Riot!,29,19.64,0.7241,0.0,True,Pop,71,0.00272,0.517,211520,0.906,9.26e-06,C#,0.113,-3.677,Major,0.0735,172.977,4/4,0.731
2021,6gU7ohksNd6LsEJMWfDRhp,Soma,The Strokes,Is This It,29,52.28,0.2414,0.0,True,Rock,53,0.0747,0.499,153840,0.706,0.00289,C,0.0753,-7.335,Major,0.0302,148.931,4/4,0.483
2021,7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),Daniel Caesar,Freudian,29,51.37,0.5517,0.0,True,Pop,80,0.422,0.658,278180,0.294,5.2e-05,E,0.0749,-8.533,Minor,0.0321,74.038,4/4,0.358
2021,09x9v1o51dbqi5H0u7UGfp,I Will - Remastered 2009,The Beatles,The Beatles,28,22.7,0.5357,0.0,True,Rock,58,0.742,0.631,105933,0.387,0.000406,F,0.0822,-11.529,Major,0.0262,103.11,4/4,0.832
2021,11EOvxJRG665bwRU0z6YVa,Luna,Bombay Bicycle Club,"So Long, See You Tomorrow",28,44.9,0.4643,0.0357,True,Children’s Music,57,0.0306,0.579,190867,0.917,0.000579,F,0.143,-5.4,Major,0.048,121.989,4/4,0.387
2022,1XGwjdHXHNu3842f75eg3T,The Waiting,Angel Olsen,Half Way Home,246,726.42,0.2561,0.0041,True,Folk,42,0.72,0.606,222617,0.492,0.0,G,0.125,-8.247,Major,0.0419,108.289,4/4,0.616
2022,5Wyy2JHaM8cKEN6YDC6C8O,Pressure To Party,Julia Jacklin,Crushing,150,307.94,0.3067,0.0067,True,Indie,50,0.000124,0.483,182307,0.81,4.79e-05,E,0.118,-3.949,Major,0.0366,141.906,4/4,0.382
2022,4BMk6XhlXJW7ZgIS8vSBZk,Caderas Blancas,Mon Laferte,Norma,120,328.65,0.2,0.025,True,Children’s Music,64,0.244,0.652,225400,0.834,9.25e-06,G#,0.122,-6.072,Minor,0.112,94.999,4/4,0.643
2022,4aCnN8VmKVqX4PnSB1Ie07,"Creator, Destroyer",Angel Olsen,Strange Cacti,117,275.32,0.3077,0.0171,True,Folk,42,0.846,0.401,234547,0.29,0.0,A#,0.111,-9.052,Minor,0.029,104.626,4/4,0.0849
2022,3BlsMrQVvRCk3jmmKV7otm,Island Music,Tennis,Yours Conditionally,109,234.7,0.3303,0.055,True,Folk,42,0.956,0.29,219213,0.465,0.912,B,0.0935,-18.178,Minor,0.164,97.711,4/4,0.307
2022,5JeZZtqY0loM9UHQVIChby,Some things Cosmic,Angel Olsen,Strange Cacti,100,171.72,0.34,0.03,True,Folk,41,0.919,0.214,174867,0.182,0.00465,G#,0.113,-13.538,Major,0.0368,143.171,4/4,0.104
2022,5HLes17mwCwKt81mi0Tk35,"Archie, Marry Me",Alvvays,Alvvays,78,138.94,0.4615,0.0385,True,Indie,58,0.00956,0.27,196560,0.83,0.434,G,0.142,-4.592,Major,0.0741,117.314,4/4,0.205
2022,6TJAFFa2VaRdFB5UA4BJRt,Origins,Tennis,Young & Old,77,187.91,0.2857,0.0,True,Indie,46,0.0463,0.578,208139,0.825,0.0201,F,0.162,-4.659,Minor,0.0284,113.907,4/4,0.951
2022,3eiXtKo5PAWArBDAw1gkhI,El Beso,Mon Laferte,Norma,74,160.76,0.2568,0.0676,True,Alternative,56,0.254,0.732,178640,0.84,1.69e-05,E,0.187,-7.07,Minor,0.115,102.993,4/4,0.717
2022,4skuEIloXWuxxgekKupkEH,Tu Falta De Querer,Mon Laferte,Mon Laferte - Vol. 1,73,184.81,0.3699,0.3151,True,Pop,73,0.0251,0.394,278547,0.475,0.00749,A#,0.112,-7.935,Major,0.028,129.995,3/4,0.441
2022,0OEBOJhSObnFuHuasXdt52,Dia de Enero,Shakira,"Fijación Oral, Vol. 1",72,152.89,0.2778,0.1528,True,Dance,63,0.35,0.687,173133,0.361,1.11e-05,A#,0.11,-11.589,Major,0.0792,165.747,4/4,0.526
2022,00kIWJu9IHiQ6i0qJAU0Z9,Amor Completo,Mon Laferte,Mon Laferte - Vol. 1,71,129.3,0.4648,0.0986,True,Children’s Music,66,0.664,0.393,241880,0.418,5.46e-05,E,0.108,-8.976,Major,0.0269,175.548,3/4,0.346
2022,1e2LGT07diSwc7UYnK7txi,More Of The Same,Caroline Rose,LONER,70,201.28,0.3429,0.0143,True,Indie,52,0.0824,0.731,248791,0.764,3.95e-06,G,0.0725,-4.5,Major,0.028,98.01,4/4,0.638
2022,3jw5KrLTxeIzpSvByNsH7F,Blue Coupe,Twin Peaks,Sweet '17 Singles,68,124.55,0.4559,0.0735,True,Indie,49,0.261,0.597,222672,0.864,0.0747,F,0.0973,-5.629,Major,0.0271,130.079,4/4,0.55
2022,71gZOVZcfn2Yp6evM2PdzW,Shake Your Lonely,Twin Peaks,Sweet '17 Singles,68,138.56,0.4265,0.0882,True,Indie,45,0.369,0.457,215688,0.523,0.0691,D,0.312,-7.846,Major,0.0256,150.096,4/4,0.604
2022,5kTfGxslMBLVeapaoeb0ZW,Soul No. 5,Caroline Rose,LONER,65,112.8,0.4923,0.0154,True,Indie,44,4.66e-05,0.453,189949,0.803,0.0655,D,0.0674,-4.768,Major,0.0445,159.571,4/4,0.385
2022,1gQxoBZiyLK5hRLLoBg89x,Primaveral,Mon Laferte,La Trenza,63,135.55,0.4286,0.0794,True,Children’s Music,59,0.286,0.629,231653,0.645,0.128,F,0.102,-5.412,Major,0.0237,99.99,4/4,0.547
2022,3LueS3mbuB1yaJNN0Ale6U,Avant Gardener,Courtney Barnett,The Double EP: A Sea of Split Peas,56,163.64,0.3571,0.0357,True,Rock,53,0.00149,0.443,312227,0.737,0.0032,C,0.121,-4.509,Major,0.0293,115.277,4/4,0.746
2022,2NsMwNWumJXCdTg2IZCLZ5,Lento,Julieta Venegas,Si,54,114.35,0.3704,0.0185,True,Rock,67,0.202,0.762,239227,0.745,3.05e-05,F,0.042,-7.426,Major,0.0442,143.965,4/4,0.804
2022,3EK4tGkSiO5xvvB5sM4tln,Amárrame,Mon Laferte,La Trenza,52,106.72,0.3462,0.0769,True,Children’s Music,72,0.247,0.563,207333,0.674,0.00226,F,0.107,-4.554,Minor,0.048,179.977,4/4,0.784
2022,4kiMvD7yPec5viFrCQDiYK,Henrietta,The Fratellis,Costello Music,52,88.87,0.4038,0.0769,True,Indie,48,0.023,0.609,211627,0.951,0.0,F#,0.136,-3.267,Minor,0.0918,122.455,4/4,0.872
2022,5FlBGGwGuqYmqr0qeBWrxe,Five to One,The Doors,Waiting for the Sun,50,92.5,0.34,0.46,True,Rock,56,0.203,0.615,264960,0.401,0.0,E,0.086,-14.07,Minor,0.0507,87.959,4/4,0.672
2022,05iMQqncVBIm4AE26EvaTL,Andar Conmigo,Julieta Venegas,Si,49,106.59,0.2449,0.0204,True,Rock,69,0.3,0.77,193373,0.585,0.0,C,0.116,-8.06,Major,0.0285,116.994,4/4,0.912
2022,3geFzA6VBSNZUTmV3bCry6,Mardy Bum,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",49,45.48,0.6531,0.0,True,Rock,60,0.0288,0.634,175440,0.599,0.0,D,0.197,-5.447,Major,0.0365,112.215,4/4,0.312
2022,2M7enaZSs1DRRjZscA4LAj,Reminiscing,The Buttertones,Buttertones,47,91.79,0.2766,0.0426,True,Rock,50,0.000591,0.399,180000,0.707,0.201,B,0.126,-7.809,Major,0.0307,125.137,4/4,0.577
2022,2ZNYFHhkBoS4KHr5eXnQth,Funeral,Mon Laferte,Norma,47,146.84,0.2553,0.0213,True,Children’s Music,57,0.741,0.695,268307,0.452,0.0,F#,0.164,-8.143,Major,0.0424,95.011,4/4,0.424
2022,28UP90XhjCovLtieduYr9P,Mi Buen Amor,Mon Laferte,La Trenza,46,94.95,0.3478,0.3913,True,Children’s Music,70,0.557,0.4,227587,0.541,2.13e-05,G,0.136,-4.527,Major,0.0274,99.343,3/4,0.268
2022,3Hx7RXqCS7Kzjy2ot2q1Gk,Fever,The Black Keys,Turn Blue,46,63.26,0.5652,0.0435,True,Indie,63,0.00378,0.609,246307,0.674,0.000302,A,0.129,-6.506,Minor,0.0355,127.541,4/4,0.743
2022,4mq4UFHLd9OZXRBClDyTed,Game,ELIZA,A Real Romantic,42,135.82,0.2857,0.0,True,R&B,46,0.648,0.84,301745,0.343,0.523,B,0.121,-13.413,Minor,0.0493,129.972,4/4,0.943
2022,6d5faX65tSGFKcXsOJQRFi,In the Morning I'll Be Better,Tennis,Yours Conditionally,42,64.75,0.5,0.0476,True,Indie,53,0.632,0.343,213173,0.607,0.00808,C,0.0824,-5.048,Major,0.0357,155.579,3/4,0.599
2022,28kOpVf1aCgL0LSFfuKV4w,Oom Sha La La,Haley Heynderickx,I Need to Start a Garden,41,73.68,0.3902,0.0488,True,Indie,58,0.275,0.538,177340,0.417,0.0,D,0.206,-9.176,Major,0.0361,115.422,4/4,0.252
2022,5KkoM9rbevlWf8EePOrwfS,Drinking Song,Haley Heynderickx,I Need to Start a Garden,41,87.23,0.3415,0.0244,True,Folk,51,0.89,0.621,195846,0.219,1.4e-05,C,0.111,-11.305,Major,0.0381,120.495,3/4,0.253
2022,3HMYsT5mnqQ57tVjvqlETb,Flaco,Mon Laferte,La Trenza,39,119.54,0.1282,0.0513,True,Children’s Music,58,0.196,0.454,256773,0.419,0.0039,A,0.197,-5.678,Major,0.0255,146.711,3/4,0.238
2022,6g6FWPdAMf55CpmkoE7jF1,Invéntame,Mon Laferte,Invéntame,39,88.08,0.3333,0.1538,True,Children’s Music,62,0.00154,0.564,205800,0.494,2.73e-05,G,0.172,-9.135,Major,0.0271,96.924,4/4,0.108
2022,3AgrcbfCREzW0kGFUNJnqW,Rocky's Late Night,Albert Hammond Jr,Francis Trouble,38,71.89,0.4737,0.2368,True,Blues,45,0.0538,0.619,256787,0.672,0.0699,C,0.0518,-6.429,Minor,0.0385,94.998,4/4,0.805
2022,4M1lEbqPzlEw1JYWB6aE7K,Estoy Aquí,Shakira,Pies Descalzos,38,102.78,0.3684,0.0,True,Dance,64,0.0307,0.732,232467,0.814,0.0,D,0.0691,-7.716,Major,0.0402,116.973,4/4,0.782
2022,79DO6dBi8936P6EShLB209,Lightning Bolt,Jake Bugg,Jake Bugg,38,52.82,0.3947,0.1053,True,Indie,60,0.0818,0.551,144013,0.839,0.0,A,0.151,-4.555,Major,0.0787,116.051,4/4,0.681
2022,2CbtdkBeW9Znt4vXTOafAl,A Certain Romance,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",36,95.03,0.3889,0.0278,True,Rock,54,0.000566,0.455,331200,0.881,6.06e-05,B,0.11,-5.587,Major,0.0401,137.949,4/4,0.201
2022,0Xn1VqBjoL4PAGxyatEO0Z,Gotas De Agua Dulce,Juanes,La Vida Es Un Ratico,35,70.03,0.3143,0.1143,True,Dance,60,0.0204,0.681,188040,0.859,0.0,C#,0.131,-3.457,Minor,0.0294,153.889,4/4,0.94
2022,14g6foD6sxO1qgkDKuPgWv,Swingin Party - 2008 Remaster,The Replacements,Tim,35,48.71,0.6286,0.0,True,Dance,55,0.0224,0.647,233573,0.69,0.0,F#,0.147,-8.657,Minor,0.0454,117.514,4/4,0.682
2022,6Yu1OL8I0D4vjOzYdsXYGK,12:51,The Strokes,Room On Fire,35,36.91,0.5429,0.0286,True,Indie,58,0.312,0.452,153133,0.889,0.8,E,0.558,-3.838,Major,0.0379,145.056,4/4,0.591
2022,582EVyAFKmKPa1bVPSDurJ,Two Fingers,Jake Bugg,Jake Bugg,34,39.39,0.6176,0.0882,True,Indie,61,0.00252,0.486,195987,0.677,0.0,F,0.102,-5.227,Major,0.0314,120.576,4/4,0.913
2022,6ikh8e4YxgOlb11LWUaBp4,The Keys,Matt Duncan,Soft Times,34,67.55,0.3235,0.0,True,Soul,51,0.511,0.782,217066,0.478,0.0117,C,0.131,-11.132,Major,0.0671,94.997,4/4,0.693
2022,7hm4HTk9encxT0LYC0J6oI,Someday,The Strokes,Is This It,34,30.58,0.6765,0.1176,True,Children’s Music,68,0.00425,0.538,183440,0.52,0.0,A,0.367,-7.46,Major,0.0299,106.031,4/4,0.678
2022,1TYRcvY3JTYoLVhADPpDH5,Red Light Indicates Doors Are Secured,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",32,50.06,0.375,0.0625,True,Indie,46,0.00316,0.622,143627,0.846,0.0,B,0.0989,-4.831,Minor,0.0311,110.683,4/4,0.914
2022,31u6rUeIEXGrYVoh10U7eu,Leave It In My Dreams,The Voidz,Virtue,32,53.79,0.5,0.1562,True,Alternative,53,0.0226,0.6,239442,0.746,0.0119,E,0.109,-4.696,Minor,0.0355,118.551,4/4,0.614
2022,3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes,Is This It,32,38.84,0.5938,0.0312,True,Rock,70,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
2022,0Juciz8gOjrO89qw5KwQV5,Call Me Irresponsible - 2001 Remaster,Bobby Darin,From Hello Dolly To Goodbye Charlie,30,34.85,0.3667,0.0333,True,Soul,45,0.695,0.607,124560,0.347,0.0,G,0.121,-12.241,Major,0.0369,125.485,4/4,0.644
2022,29EkMZmUNz1WsuzaMtVo1i,I Bet You Look Good On The Dancefloor,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",30,32.61,0.5667,0.0,True,Rock,62,0.00225,0.535,173680,0.948,0.0,F#,0.376,-4.19,Minor,0.0356,103.183,4/4,0.778
2022,3jp7Ryj1sX3riA7NQaVlLd,Whistle For The Choir,The Fratellis,Costello Music,30,38.39,0.6,0.0667,True,Children’s Music,50,0.0591,0.579,215853,0.686,0.0,E,0.0876,-4.336,Major,0.0338,131.634,4/4,0.761
2022,7LngfsOr2JVe4y7VXnjqvn,Alive & Amplified,The Mooney Suzuki,Alive & Amplified,30,21.62,0.7667,0.1667,True,Blues,35,0.00014,0.314,184307,0.983,0.000487,D,0.282,-3.228,Major,0.12,184.084,4/4,0.516
2022,0ZRrJTPXDToRJ2iLo9oLrW,When The Sun Goes Down,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",29,42.48,0.5172,0.069,True,Rock,59,0.0341,0.348,202133,0.875,0.0,B,0.117,-4.758,Minor,0.199,169.152,4/4,0.407
2022,1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos,Clairo,Flaming Hot Cheetos,29,35.61,0.3793,0.1034,True,Pop,74,0.865,0.817,123884,0.551,0.000151,G,0.101,-9.33,Minor,0.133,109.966,4/4,0.142
2022,2vVHf43MQ8V3gDbo8HRlnJ,Perhaps Vampires Is A Bit Strong But…,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",29,36.77,0.6552,0.069,True,Indie,48,0.000293,0.371,268627,0.914,8.75e-05,B,0.0852,-4.917,Minor,0.081,134.982,4/4,0.394
2022,3ItzRpwvKtkDSNdRSjXu7Z,Chelsea Dagger,The Fratellis,Costello Music,29,43.81,0.5172,0.069,True,Indie,63,0.0468,0.519,215173,0.825,0.0,G,0.0604,-3.087,Major,0.145,154.777,4/4,0.581
2022,3e5eR2DBoHD2qR4HN3YmTv,Whole Wide World,Bahamas,Pink Strat,29,37.54,0.4483,0.0345,True,Folk,62,0.598,0.731,155240,0.447,0.000279,F,0.116,-9.038,Major,0.0386,108.838,4/4,0.595
2022,5ojVq0bohB1uEEMga1IO3j,You Probably Couldn't See For The Lights But You Were Staring Straight At Me,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",29,23.56,0.6207,0.1034,True,Indie,46,0.00384,0.58,130813,0.972,0.0,B,0.296,-4.274,Minor,0.0589,105.492,4/4,0.926
2022,7wYU1avLwl1Gtkib8OTrZp,Dionysus,The Buttertones,Buttertones,29,48.96,0.4828,0.2069,True,Indie,49,0.00269,0.331,209040,0.61,0.0548,A,0.14,-8.138,Major,0.0293,132.746,4/4,0.55
2022,3bt6gBOA41MHQfXy0Jf855,Don't Know How To Keep Loving You,Julia Jacklin,Crushing,28,53.43,0.6429,0.0714,True,Folk,54,0.213,0.589,332987,0.419,0.000187,F,0.106,-6.524,Minor,0.0275,132.121,4/4,0.154
2022,4PJxptsSC9S89hTO8gRCv3,Piledriver waltz,Alex Turner,Submarine - Original Songs From The Film By Alex Turner,28,26.25,0.6429,0.0,True,Rock,47,0.119,0.533,204880,0.748,0.612,C#,0.316,-7.861,Major,0.0285,105.921,3/4,0.343
2022,7sI80PK0P3tDCvULKszqzL,Set to Attack,Albert Hammond Jr,Francis Trouble,28,28.54,0.6429,0.0357,True,Rock,56,0.0453,0.765,208213,0.806,0.0129,C,0.0914,-4.464,Minor,0.0276,116.017,4/4,0.964
2022,03pRnmoWR9IVKkIR73iGIG,Take It Easy (Ever After Lasting Love),White Denim,Stiff,27,49.93,0.4074,0.0,True,Blues,38,0.728,0.591,207107,0.453,0.0395,E,0.142,-11.467,Major,0.0369,98.943,4/4,0.397
2022,0hCjDPhl5JbFpYbrlebXvB,In the Kingdom,Mazzy Star,Seasons of Your Day,27,77.83,0.3704,0.0741,True,Children’s Music,51,0.537,0.338,314753,0.456,0.331,C,0.0925,-10.008,Major,0.027,171.819,4/4,0.347
2022,1Bph2KY0MA2JUiX5uADWjZ,Broken,Jake Bugg,Jake Bugg,27,66.59,0.4444,0.0741,True,Indie,58,0.335,0.439,247014,0.442,0.00889,G#,0.107,-8.873,Major,0.0288,119.81,4/4,0.189
2022,3MJov5mT64K42o1Rffhblq,Never in My Wildest Dreams,Dan Auerbach,Waiting on a Song,27,32.27,0.5926,0.037,True,Rock,67,0.315,0.559,176027,0.466,0.0039,F,0.0933,-6.769,Major,0.0362,117.21,4/4,0.623
2022,59xYAblNy1Xr4U1IsJ3gZb,Simple As This,Jake Bugg,Jake Bugg,27,85.18,0.1481,0.0741,True,Indie,59,0.623,0.612,199453,0.578,0.0,G#,0.0983,-8.092,Major,0.025,96.985,4/4,0.696
2022,7gsArdm7rk6X6wsMr2QKWS,From The Ritz To The Rubble,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",27,34.39,0.4074,0.0,True,Rock,54,0.00147,0.216,193427,0.882,0.0,B,0.308,-5.176,Minor,0.0439,189.286,4/4,0.656
2022,0IVkP59yJ9GFF6B7IrvrxA,Paper Bag,Fiona Apple,When The Pawn...,26,51.58,0.3077,0.0769,True,Folk,51,0.714,0.715,219267,0.446,2.29e-05,C,0.11,-9.904,Major,0.0366,140.969,3/4,0.845
2022,1ZozGivTAYsOwhy6LVHsPX,Kool Thing,Sonic Youth,Goo,26,17.37,0.7692,0.1154,True,Rock,57,0.0107,0.25,246200,0.8,0.111,G,0.118,-11.6,Major,0.0443,154.341,4/4,0.298
2022,4m3vLNZkFAjm30XxPXf7E3,Eres para Mí (with Anita Tijoux),Julieta Venegas,Limon Y Sal,26,71.85,0.1538,0.0769,True,Rock,64,0.0701,0.8,192760,0.685,6.22e-06,F#,0.278,-5.841,Minor,0.0778,96.986,4/4,0.899
2022,5t1Eqjxu93ub0LiTgxZQOB,Flathead,The Fratellis,Costello Music,26,25.88,0.6154,0.0769,True,Alternative,41,0.0118,0.599,197440,0.942,0.0,C,0.327,-5.196,Major,0.155,105.144,4/4,0.334
2022,68qYhu1du0kbiyAtnIKNLh,Tea for Two,Albert Hammond Jr,Francis Trouble,26,35.83,0.6538,0.0769,True,Blues,43,0.114,0.604,248600,0.749,0.0,G,0.0788,-4.356,Minor,0.0313,110.044,4/4,0.737
2022,6DUKQUhWqUySYngLXLNwP2,Automatic Stop,The Strokes,Room On Fire,26,29.2,0.6154,0.0385,True,Rock,57,0.00336,0.68,207029,0.536,0.737,C#,0.0884,-6.078,Major,0.0384,105.917,4/4,0.959
2022,7KwJrAQMoJyUEBes3evMLv,Orpheus Under the Influence,The Buttertones,Buttertones,26,31.82,0.4615,0.0769,True,Rock,57,0.0365,0.362,134080,0.871,0.000256,D,0.114,-6.546,Major,0.0502,151.722,4/4,0.526
2022,2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West,My Beautiful Dark Twisted Fantasy,25,43.95,0.28,0.0,True,Rap,79,0.0162,0.543,292093,0.915,0.0,C,0.744,-4.746,Minor,0.113,153.998,4/4,0.577
2022,3UI9I3e1g1y5T3SMfdgfGO,Colgando en tus manos (con Marta Sánchez),Carlos Baute,De mi puño y letra - Edicion Coleccionista,25,36.83,0.56,0.04,True,Pop,74,0.535,0.836,230280,0.637,0.0,F#,0.129,-4.803,Major,0.0367,120.025,4/4,0.875
2022,5FFowl1Ve4S5OehL6OywSg,Waiting Room,Fugazi,13 Songs,25,33.63,0.36,0.0,True,Indie,61,0.00401,0.616,173267,0.727,0.86,C#,0.157,-8.176,Minor,0.0365,92.259,4/4,0.54
2022,5HjqXQPZi27d92H5gCo1Oq,Making Breakfast,Twin Peaks,Wild Onion,25,39.08,0.24,0.0,True,Rock,49,0.000267,0.495,132669,0.782,0.736,A,0.54,-4.694,Major,0.0315,116.114,4/4,0.451
2022,6i8gUFwd6cFuC20Wz4wDPq,Burning Man,Third Eye Blind,Third Eye Blind,25,59.4,0.16,0.36,True,Alternative,41,0.0176,0.666,179733,0.655,2.37e-06,D,0.358,-8.243,Major,0.027,91.228,4/4,0.714
2022,78Gzxi27GuNHTfkn2BylG4,What Ever Happened?,The Strokes,Room On Fire,25,19.58,0.72,0.04,True,Children’s Music,56,9.67e-05,0.547,169273,0.599,0.679,B,0.229,-6.057,Major,0.0344,116.165,4/4,0.587
2022,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,The Queen Is Dead,24,20.92,0.75,0.125,True,Indie,72,0.04,0.523,244587,0.769,0.0,E,0.136,-5.855,Major,0.0269,136.162,4/4,0.876
2022,4XYo3W8U6IY42EbB01rnR4,Heaven,Clairo,Heaven,24,45.48,0.4167,0.0417,True,Indie,64,0.224,0.733,233871,0.262,4.79e-06,C,0.105,-13.766,Major,0.028,135.497,3/4,0.444
2022,00t7QTffOR3SA3L1BvSQVq,Suicidal Thoughts - 2005 Remaster,The Notorious B.I.G.,Ready to Die - The Remaster; 2015 Remaster,23,49.87,0.2609,0.0435,True,Hip-Hop,63,0.44,0.506,170227,0.505,2.3e-05,G#,0.0938,-10.198,Major,0.444,76.016,4/4,0.0788
2022,1Jte640nBiOWyuD7N0odNZ,In Transit,Albert Hammond Jr,Yours to Keep,23,38.32,0.4783,0.0,True,Blues,42,0.00202,0.468,212680,0.715,0.733,E,0.087,-3.101,Minor,0.0558,141.01,4/4,0.6
2022,1K7xX7qHXeIMwfTtxieAxH,Head Alone,Julia Jacklin,Crushing,23,31.26,0.5217,0.0,True,Folk,45,0.0594,0.614,178987,0.591,1.45e-05,B,0.183,-5.724,Major,0.0328,114.992,4/4,0.379
2022,1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,OK Go,Oh No,23,10.31,0.8696,0.0,True,Pop,63,0.000342,0.537,179813,0.882,9.06e-05,C,0.12,-2.306,Major,0.0403,145.729,4/4,0.81
2022,6QQ0yYfjTS8XhiuDqGCXA3,Look At Grandma,Bo Diddley,Where It All Began,23,32.21,0.5217,0.087,True,Blues,29,0.0472,0.694,215253,0.842,0.0,G,0.0585,-6.298,Major,0.0972,116.155,4/4,0.635
2022,12lKq3hZs1BwcqKnA5VXxO,Velvet Ditch,The Arcs,"Yours, Dreamily,",22,13.87,0.8182,0.2273,True,Blues,39,0.000598,0.626,192093,0.727,0.000596,E,0.1,-9.829,Minor,0.0481,121.352,3/4,0.546
2022,2Xb6wJYGi0QXwURw5WWvI5,Right Down the Line,Gerry Rafferty,City to City,22,37.41,0.5455,0.1364,True,Rock,66,0.213,0.783,267773,0.322,0.00243,C,0.114,-15.091,Major,0.0343,128.226,4/4,0.77
2022,7dITAq1YP5e0kTcaDq4YWI,Limón y Sal,Julieta Venegas,Limon Y Sal,22,38.99,0.4091,0.0909,True,Rock,69,0.138,0.634,205413,0.649,0.0,B,0.288,-6.056,Major,0.0255,111.03,4/4,0.491
2022,7mJG18yZGq0aXKWNtK3FQf,Algo Está Cambiando,Julieta Venegas,Si,22,45.76,0.3636,0.0,True,Alternative,53,0.0635,0.64,240120,0.6,8.48e-05,E,0.0925,-7.997,Minor,0.0359,87.008,4/4,0.365
2022,1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,Talking Heads '77,21,13.36,0.5714,0.0952,True,Dance,72,0.0707,0.721,261413,0.521,0.00552,D,0.127,-8.123,Major,0.0612,123.118,4/4,0.942
2022,2fscHtYDKLd7xYRCTe3prP,Amor (Ft. Mon Laferte) - Mtv Unplugged,Los Auténticos Decadentes,Amor (Ft. Mon Laferte) (Mtv Unplugged),21,32.29,0.5238,0.0476,True,Children’s Music,70,0.0339,0.597,312443,0.818,0.0,A,0.978,-5.317,Minor,0.0472,92.869,4/4,0.688
2022,3IXRdLsQib8m0hBbQpe7T8,Hang Me Up To Dry,Cold War Kids,Robbers & Cowards,21,37.7,0.4762,0.0952,True,Children’s Music,62,0.0241,0.509,218787,0.916,0.000402,D,0.36,-2.793,Major,0.0324,92.432,4/4,0.672
2022,3PG7BAJG9WkmNOJOlc4uAo,Femme Fatale,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,21,19.93,0.619,0.0952,True,Alternative,52,0.913,0.55,159000,0.145,0.0,C,0.118,-15.753,Major,0.0332,103.918,4/4,0.138
2022,3fk5fBFB27GbWGATdBpOgr,Carmesí,Vicente Garcia,A la Mar,21,29.93,0.4762,0.1429,True,Reggae,63,0.654,0.809,181467,0.508,0.000224,C#,0.105,-9.182,Major,0.0328,121.968,4/4,0.732
2022,4fPBB44eDH71YohayI4eKV,You Only Live Once,The Strokes,First Impressions Of Earth,21,32.67,0.5238,0.0,True,Children’s Music,66,0.0238,0.63,189227,0.908,0.592,B,0.116,-2.42,Major,0.0326,120.522,4/4,0.968
2022,6Y5k0NupErwLzOQXDxfVFa,Te Quiero Comer La Boca,La Mosca Tse-Tse,Buenos Muchachos,21,21.61,0.6667,0.0476,True,Ska,61,0.105,0.774,204933,0.665,4.89e-05,C,0.148,-6.42,Major,0.0326,106.842,4/4,0.968
2022,1Jmqubf9kGkWeYQXQKImL5,People Are Strange,The Doors,Strange Days,20,11.85,0.7,0.15,True,Rock,69,0.685,0.699,130173,0.467,0.0,E,0.315,-8.578,Minor,0.0375,119.287,4/4,0.764
