track_id,track_name,artist_name,album_name,genre,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,tempo,key,mode,loudness,time_signature,total_plays,total_minutes,avg_skip_rate,years_active
3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes,Is This It,Rock,70,0.0223,0.624,0.899,0.000155,0.0975,0.0295,0.797,104.055,C,Major,-5.71,4/4,374,680.4,0.422,"[2017, 2018, 2020, 2021, 2022, 2023, 2024]"
0FgNSsaSZTvbLXUumSO8LQ,Star Treatment,Arctic Monkeys,Tranquility Base Hotel & Casino,Rock,63,0.243,0.581,0.767,0.00131,0.141,0.0527,0.673,120.07,G,Minor,-5.026,4/4,372,1423.9,0.368,"[2018, 2019, 2020, 2021]"
31u6rUeIEXGrYVoh10U7eu,Leave It In My Dreams,The Voidz,Virtue,Alternative,53,0.0226,0.6,0.746,0.0119,0.109,0.0355,0.614,118.551,E,Minor,-4.696,4/4,316,900.6,0.384,"[2018, 2020, 2022, 2024, 2025]"
1Xtz05nIgJiEYdncfd1w8h,Soledad y el Mar (feat. Los Macorinos),Natalia Lafourcade,"Musas (Un Homenaje al Folclore Latinoamericano en Manos de Los Macorinos, Vol. 1)",Rock,60,0.896,0.726,0.177,2.14e-06,0.116,0.0353,0.618,92.934,C#,Minor,-14.824,4/4,300,628.1,0.382,"[2019, 2020, 2021]"
5uplevkaUGRLExATEbSQiR,Someday,The Growlers,Hung At Heart,Indie,48,0.953,0.402,0.772,0.86,0.172,0.0394,0.748,156.116,A#,Major,-4.578,4/4,293,619.4,0.343,"[2017, 2018, 2019]"
1XGwjdHXHNu3842f75eg3T,The Waiting,Angel Olsen,Half Way Home,Folk,42,0.72,0.606,0.492,0.0,0.125,0.0419,0.616,108.289,G,Major,-8.247,4/4,287,855.2,0.201,"[2022, 2023]"
2AKwcNHeGAqCpD6etK425X,One Point Perspective,Arctic Monkeys,Tranquility Base Hotel & Casino,Indie,62,0.057,0.714,0.585,0.00444,0.144,0.0419,0.842,77.104,G#,Major,-4.57,4/4,250,562.2,0.352,"[2018, 2019, 2020, 2021]"
7hm4HTk9encxT0LYC0J6oI,Someday,The Strokes,Is This It,Children’s Music,68,0.00425,0.538,0.52,0.0,0.367,0.0299,0.678,106.031,A,Major,-7.46,4/4,249,363.7,0.504,"[2017, 2021, 2022, 2023, 2024]"
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,AM,Rock,84,0.186,0.548,0.532,0.000263,0.217,0.0323,0.405,85.03,F,Major,-7.596,4/4,238,535.1,0.369,"[2017, 2018, 2020]"
03v70ZBxmcPX3RWAZMzqaW,Clouds,BØRNS,Dopamine,Pop,58,0.194,0.644,0.478,0.00376,0.106,0.0529,0.496,159.898,B,Major,-6.469,4/4,234,628.2,0.132,[2021]
7seSDB6TiLZarbicyDIjiQ,Batphone,Arctic Monkeys,Tranquility Base Hotel & Casino,Rock,56,0.312,0.675,0.681,0.0,0.304,0.0356,0.675,106.521,F,Minor,-5.728,4/4,226,859.6,0.146,"[2018, 2019]"
3Y4rUyw7XBCK6hGHCOt6rp,"Call It Fate, Call It Karma",The Strokes,Comedown Machine,Rock,63,0.983,0.544,0.241,0.774,0.101,0.03,0.359,109.437,E,Minor,-14.779,4/4,216,446.0,0.357,"[2017, 2018, 2019, 2020, 2024]"
4VysGAsuHWHDxasPnTgwbo,The Ultracheese,Arctic Monkeys,Tranquility Base Hotel & Casino,Indie,60,0.624,0.476,0.555,3.98e-05,0.126,0.0404,0.426,131.497,A,Major,-6.551,3/4,216,454.1,0.341,"[2018, 2019, 2020]"
1JdArJ9NKCF9TQASGQgszg,The World's First Ever Monster Truck Front Flip,Arctic Monkeys,Tranquility Base Hotel & Casino,Indie,55,0.346,0.602,0.601,0.349,0.0735,0.0303,0.553,145.075,A#,Major,-5.742,4/4,203,485.4,0.222,"[2018, 2019]"
5Wyy2JHaM8cKEN6YDC6C8O,Pressure To Party,Julia Jacklin,Crushing,Indie,50,0.000124,0.483,0.81,4.79e-05,0.118,0.0366,0.382,141.906,E,Major,-3.949,4/4,197,402.6,0.302,"[2021, 2022]"
4kiMvD7yPec5viFrCQDiYK,Henrietta,The Fratellis,Costello Music,Indie,48,0.023,0.609,0.951,0.0,0.136,0.0918,0.872,122.455,F#,Minor,-3.267,4/4,191,310.6,0.428,"[2021, 2022, 2023, 2024, 2025]"
6EvUAsfncetT0RcWshHCbl,I'll Come Too,James Blake,Assume Form,R&B,68,0.757,0.661,0.472,0.00275,0.192,0.164,0.206,73.986,G,Major,-7.889,4/4,190,572.6,0.268,"[2019, 2020, 2021, 2023]"
57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,Room On Fire,Indie,71,0.000563,0.486,0.666,0.789,0.101,0.033,0.741,157.992,A,Major,-5.084,4/4,188,384.8,0.402,"[2017, 2018, 2024]"
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,Rock,78,0.0483,0.691,0.631,1.13e-05,0.104,0.0368,0.8,92.004,D,Major,-6.478,4/4,186,296.6,0.388,"[2017, 2018, 2020]"
6gU7ohksNd6LsEJMWfDRhp,Soma,The Strokes,Is This It,Rock,53,0.0747,0.499,0.706,0.00289,0.0753,0.0302,0.483,148.931,C,Major,-7.335,4/4,179,295.7,0.354,"[2017, 2021, 2023, 2024]"
2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,AM,Rock,79,0.00616,0.288,0.758,0.0,0.303,0.0371,0.619,97.094,F#,Minor,-5.692,4/4,178,263.5,0.434,"[2017, 2018, 2020]"
6113aOfHIC0vbZVDZ6PpRV,Days,The Drums,Portamento,Indie,53,0.369,0.586,0.721,0.16,0.141,0.0289,0.657,84.987,D,Major,-7.743,4/4,178,589.5,0.325,"[2018, 2019]"
21Ay8Y9Pr91nSauPGtK6MW,Barely Legal,The Strokes,Is This It,Rock,55,0.00326,0.426,0.884,0.0495,0.0903,0.0365,0.852,157.811,C,Major,-6.279,4/4,170,399.1,0.294,"[2017, 2018, 2023, 2024]"
2CbtdkBeW9Znt4vXTOafAl,A Certain Romance,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Rock,54,0.000566,0.455,0.881,6.06e-05,0.11,0.0401,0.201,137.949,B,Major,-5.587,4/4,170,577.4,0.347,"[2019, 2022]"
3LkxF4JpVLJJcVuM55bXvR,Beach Rats,The Growlers,Hung At Heart,Indie,45,0.844,0.409,0.655,0.395,0.107,0.0297,0.608,75.266,D#,Minor,-5.466,3/4,166,360.5,0.326,"[2017, 2018]"
7KmawNv6JUgZ54gSyVF6VQ,Let Her Go,Mac DeMarco,Salad Days,Indie,59,0.00512,0.594,0.663,0.123,0.162,0.0292,0.806,111.123,F#,Major,-7.588,4/4,163,272.0,0.378,"[2017, 2018, 2019]"
7co8zvT6HJuyT81IDukyID,Tranquility Base Hotel & Casino,Arctic Monkeys,Tranquility Base Hotel & Casino,Rock,63,0.0411,0.584,0.835,0.0147,0.199,0.0297,0.781,142.2,A,Minor,-4.326,4/4,163,332.9,0.403,"[2018, 2019, 2020]"
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,Lonerism,Rock,73,0.0453,0.31,0.907,0.369,0.247,0.0591,0.516,149.931,D,Minor,-2.279,4/4,161,227.4,0.544,"[2017, 2018, 2019, 2023]"
3nhzPKCm2yqGmgEhdAg19u,Four Out Of Five,Arctic Monkeys,Tranquility Base Hotel & Casino,Indie,66,0.0626,0.601,0.863,0.0,0.0717,0.0685,0.676,130.189,C,Major,-4.31,4/4,161,446.4,0.432,"[2018, 2019, 2020]"
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,An Awesome Wave,Indie,71,0.096,0.616,0.656,0.000879,0.205,0.0344,0.286,150.071,F,Major,-7.298,4/4,161,282.0,0.449,"[2017, 2018]"
6dU5RxthbuaN31bRbEDlNw,Everlasting Light,The Black Keys,Brothers,Rock,59,0.127,0.641,0.582,0.00632,0.354,0.0483,0.725,181.039,E,Major,-6.554,4/4,159,382.3,0.301,"[2017, 2023]"
4BOHngI1gLDA5OZFTZVAHl,One Million Lovers,The Growlers,Hung At Heart,Rock,54,0.713,0.5,0.723,0.00107,0.107,0.0322,0.677,101.97,F,Minor,-5.07,4/4,159,372.7,0.392,"[2017, 2018]"
5KupfEBaVJwL7D2ZN0n1Q1,Trying Your Luck,The Strokes,Is This It,Children’s Music,50,0.00855,0.503,0.689,0.0126,0.131,0.0313,0.615,143.906,A,Minor,-9.424,4/4,158,411.4,0.188,"[2017, 2018, 2024]"
1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,So Tonight That I Might See,Children’s Music,72,0.245,0.42,0.33,0.000679,0.0677,0.0275,0.175,157.143,A,Major,-13.925,3/4,158,555.9,0.307,"[2021, 2023, 2025, 2026]"
4fPBB44eDH71YohayI4eKV,You Only Live Once,The Strokes,First Impressions Of Earth,Children’s Music,66,0.0238,0.63,0.908,0.592,0.116,0.0326,0.968,120.522,B,Major,-2.42,4/4,155,257.4,0.475,"[2017, 2021, 2022, 2023]"
0jBE7Fn78EAvmIs3dCd6GO,Is This It,The Strokes,Is This It,Indie,58,0.147,0.667,0.692,3.75e-05,0.349,0.0285,0.846,96.021,F,Major,-8.361,4/4,155,178.2,0.523,"[2017, 2018, 2023, 2024]"
4cQrSREMqBSvJ8ZzBZjVb8,Mile High (feat. Travis Scott & Metro Boomin),James Blake,Assume Form,Indie,79,0.403,0.754,0.37,6.22e-05,0.107,0.12,0.228,114.941,F#,Minor,-9.854,4/4,150,338.0,0.286,"[2019, 2020, 2025]"
0OM9ri37LIbPc9hffwsyb1,Hard To Explain,The Strokes,Is This It,Rock,60,0.000456,0.408,0.665,0.863,0.0888,0.0578,0.667,82.525,G,Major,-6.286,4/4,147,315.2,0.532,"[2017, 2023, 2024, 2026]"
61JDaStnXY3vbaEjliB5WA,Ghost Ship,Blur,The Magic Whip,Rock,61,0.0324,0.803,0.722,0.00264,0.0763,0.0377,0.857,139.981,D,Major,-6.421,4/4,147,377.3,0.385,"[2018, 2019, 2020]"
3kKb3U3a8jmUJQB9ypE1Jl,Under Control,The Strokes,Room On Fire,Indie,53,0.341,0.401,0.723,0.775,0.0543,0.0291,0.66,90.596,C#,Major,-4.651,4/4,147,313.9,0.302,"[2017, 2018, 2023]"
79DO6dBi8936P6EShLB209,Lightning Bolt,Jake Bugg,Jake Bugg,Indie,60,0.0818,0.551,0.839,0.0,0.151,0.0787,0.681,116.051,A,Major,-4.555,4/4,147,226.5,0.437,"[2022, 2023, 2024, 2025]"
7nzsY8vlnKdvGOEE0rjAXZ,Arabella,Arctic Monkeys,AM,Rock,74,0.0202,0.579,0.558,1.26e-06,0.212,0.0895,0.506,179.949,D,Major,-6.986,4/4,147,277.9,0.361,"[2017, 2020]"
17jEoYoOfRD6dvNCMmC9n4,City Club,The Growlers,City Club,Rock,59,0.00445,0.717,0.77,1.79e-06,0.214,0.0268,0.739,110.501,G,Major,-6.083,4/4,147,302.1,0.34,"[2017, 2018]"
08l9WKDuRyGeStQ9ojTlFh,Meet Me in the Bathroom,The Strokes,Room On Fire,Children’s Music,47,6.7e-05,0.426,0.94,0.883,0.0772,0.0337,0.595,139.952,G,Major,-3.973,4/4,145,297.8,0.214,"[2017, 2018]"
4xvpttkjjEH0l2hrizYla7,Perdido de Amor [Lost in Love],Luiz Bonfá,Solo in Rio 1959,Jazz,41,0.947,0.488,0.0374,0.000191,0.147,0.0403,0.259,87.275,G,Major,-22.637,4/4,145,317.7,0.331,[2020]
78Gzxi27GuNHTfkn2BylG4,What Ever Happened?,The Strokes,Room On Fire,Children’s Music,56,9.67e-05,0.547,0.599,0.679,0.229,0.0344,0.587,116.165,B,Major,-6.057,4/4,145,207.6,0.489,"[2017, 2018, 2022, 2023]"
7IUBw7EUgcjzGV6zv9fkLX,Secret Door,Arctic Monkeys,Humbug,Rock,48,0.0314,0.323,0.806,1.11e-05,0.181,0.0769,0.548,124.615,G,Minor,-6.554,4/4,143,286.7,0.427,[2019]
1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,The Smiths,Indie,73,0.00509,0.611,0.846,0.0,0.0784,0.0436,0.751,103.912,B,Major,-5.9,4/4,142,194.5,0.458,"[2018, 2019, 2023, 2024]"
5JeZZtqY0loM9UHQVIChby,Some things Cosmic,Angel Olsen,Strange Cacti,Folk,41,0.919,0.214,0.182,0.00465,0.113,0.0368,0.104,143.171,G#,Major,-13.538,4/4,138,220.7,0.407,"[2022, 2023]"
2dEVAvwPAJrWFErXxREGVX,Eres Tú,Carla Morrison,Déjenme Llorar,Pop,69,0.806,0.618,0.307,0.0,0.108,0.046,0.458,188.115,D,Major,-10.875,4/4,137,321.8,0.333,"[2019, 2020]"
2b9D3N4pnBUbYXVi7vbWy4,Living In A Memory,The Growlers,Hung At Heart,Indie,45,0.188,0.416,0.668,0.637,0.728,0.0281,0.793,85.357,D,Major,-4.865,4/4,136,356.7,0.162,[2017]
3LueS3mbuB1yaJNN0Ale6U,Avant Gardener,Courtney Barnett,The Double EP: A Sea of Split Peas,Rock,53,0.00149,0.443,0.737,0.0032,0.121,0.0293,0.746,115.277,C,Major,-4.509,4/4,135,347.5,0.413,"[2021, 2022]"
1420BGhbXGkIJtbtBlfpYE,The Modern Age,The Strokes,Is This It,Rock,56,0.0116,0.528,0.888,0.762,0.154,0.0326,0.897,145.971,D,Major,-6.039,4/4,135,294.8,0.346,"[2017, 2023, 2024]"
57oJKJys4oC7NTR7hwZkPU,Science Fiction,Arctic Monkeys,Tranquility Base Hotel & Casino,Rock,55,0.0295,0.542,0.766,0.0802,0.396,0.0282,0.643,88.062,G,Major,-5.411,4/4,135,245.9,0.349,"[2018, 2019]"
4aCnN8VmKVqX4PnSB1Ie07,"Creator, Destroyer",Angel Olsen,Strange Cacti,Folk,42,0.846,0.401,0.29,0.0,0.111,0.029,0.0849,104.626,A#,Minor,-9.052,4/4,133,310.5,0.373,"[2022, 2023]"
2M7enaZSs1DRRjZscA4LAj,Reminiscing,The Buttertones,Buttertones,Rock,50,0.000591,0.399,0.707,0.201,0.126,0.0307,0.577,125.137,B,Major,-7.809,4/4,132,270.0,0.352,"[2020, 2022, 2023, 2024, 2025]"
58ge6dfP91o9oXMzq3XkIS,505,Arctic Monkeys,Favourite Worst Nightmare,Indie,63,0.00237,0.52,0.852,5.79e-05,0.0733,0.0543,0.234,140.267,C,Major,-5.866,4/4,131,257.3,0.408,"[2017, 2020]"
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,Blonde,Hip-Hop,78,0.42,0.466,0.548,1.01e-06,0.113,0.118,0.423,89.815,F,Minor,-9.362,4/4,128,263.7,0.391,"[2017, 2018]"
7w6QlKAOcNEnqRgrnJvQtr,Stuck on the puzzle,Alex Turner,Submarine - Original Songs From The Film By Alex Turner,Rock,57,0.0792,0.58,0.682,0.0316,0.161,0.0332,0.774,77.53,E,Major,-8.523,4/4,128,349.0,0.29,"[2018, 2021]"
3BlsMrQVvRCk3jmmKV7otm,Island Music,Tennis,Yours Conditionally,Folk,42,0.956,0.29,0.465,0.912,0.0935,0.164,0.307,97.711,B,Minor,-18.178,4/4,127,258.5,0.443,"[2022, 2023]"
0mQiDbYxHElUp1eNpLZXaY,American Sports,Arctic Monkeys,Tranquility Base Hotel & Casino,Indie,57,0.00169,0.372,0.865,0.00293,0.127,0.0513,0.594,176.689,G,Minor,-4.288,3/4,127,230.0,0.286,"[2018, 2019]"
4ePP9So5xRzspjLFVVbj90,Two Princes,Spin Doctors,Pocket Full Of Kryptonite,Pop,73,0.00162,0.543,0.912,2.1e-06,0.0565,0.0601,0.836,103.731,G,Major,-10.71,4/4,126,375.5,0.246,[2018]
5HLes17mwCwKt81mi0Tk35,"Archie, Marry Me",Alvvays,Alvvays,Indie,58,0.00956,0.27,0.83,0.434,0.142,0.0741,0.205,117.314,G,Major,-4.592,4/4,125,245.7,0.369,"[2021, 2022]"
7gsArdm7rk6X6wsMr2QKWS,From The Ritz To The Rubble,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Rock,54,0.00147,0.216,0.882,0.0,0.308,0.0439,0.656,189.286,B,Minor,-5.176,4/4,125,232.0,0.348,"[2018, 2020, 2022]"
28kOpVf1aCgL0LSFfuKV4w,Oom Sha La La,Haley Heynderickx,I Need to Start a Garden,Indie,58,0.275,0.538,0.417,0.0,0.206,0.0361,0.252,115.422,D,Major,-9.176,4/4,124,210.4,0.394,"[2021, 2022]"
0hNhlwnzMLzZSlKGDCuHOo,Space Song,Beach House,Depression Cherry,Pop,67,0.218,0.509,0.79,0.125,0.144,0.0293,0.625,147.073,C,Minor,-7.105,4/4,124,404.7,0.29,[2019]
6QgPBFvt3r9LeZDL5YsgJO,Pet Shop Eyes,The Growlers,Hung At Heart,Indie,45,0.412,0.463,0.839,0.497,0.686,0.0342,0.852,115.7,F,Major,-2.971,4/4,124,231.8,0.371,"[2017, 2018]"
0BQH5uHglCuHVImyCjOOHc,Unknown Brother,The Black Keys,Brothers,Indie,48,0.466,0.5,0.552,0.00221,0.108,0.0413,0.209,83.81,A,Major,-7.888,4/4,124,326.4,0.406,"[2017, 2023]"
2N4idqj9TT3HnH2OFT9j0v,Still Beating,Mac DeMarco,This Old Dog,Indie,67,0.581,0.709,0.496,0.195,0.151,0.0417,0.469,78.477,C#,Minor,-10.528,4/4,123,289.8,0.195,[2017]
6sT8KTifge2F0lcdtyDkDa,The Next Time Around,Little Joy,Little Joy,Indie,42,0.844,0.748,0.605,0.0711,0.128,0.0316,0.964,120.019,A#,Major,-7.987,4/4,122,209.9,0.341,"[2018, 2019]"
4BMk6XhlXJW7ZgIS8vSBZk,Caderas Blancas,Mon Laferte,Norma,Children’s Music,64,0.244,0.652,0.834,9.25e-06,0.122,0.112,0.643,94.999,G#,Minor,-6.072,4/4,120,328.6,0.2,[2022]
2lffRiAET2Xt6BNb4EmkS2,80's Comedown Machine,The Strokes,Comedown Machine,Indie,54,0.00583,0.488,0.503,0.809,0.101,0.0326,0.38,144.035,C,Major,-8.89,4/4,119,347.6,0.265,"[2017, 2018]"
5HjqXQPZi27d92H5gCo1Oq,Making Breakfast,Twin Peaks,Wild Onion,Rock,49,0.000267,0.495,0.782,0.736,0.54,0.0315,0.451,116.114,A,Major,-4.694,4/4,119,196.1,0.321,"[2022, 2023, 2024]"
48ucaKjccruxDbi3Au5ZaH,The Bad Thing,Arctic Monkeys,Favourite Worst Nightmare,Indie,46,0.00118,0.545,0.953,0.0,0.26,0.0703,0.591,111.121,D,Major,-3.737,4/4,118,37.8,0.856,[2020]
1Dr5JexwA15wmKe7Y7maA9,Past Lives,BØRNS,Dopamine,Indie,63,0.0664,0.743,0.685,6.75e-05,0.0884,0.0975,0.443,109.988,E,Major,-6.863,4/4,117,336.0,0.325,[2021]
2H30WL3exSctlDC9GyRbD4,Live Well,Palace,So Long Forever,Soul,57,0.285,0.503,0.647,0.0,0.0719,0.0272,0.41,96.015,E,Minor,-5.367,3/4,116,277.1,0.457,[2021]
6VFaZ3zgXaRbc79GRqhbBz,Wink,The Voidz,Virtue,Alternative,39,0.171,0.56,0.79,0.0,0.291,0.0385,0.552,110.021,G,Major,-4.817,4/4,116,294.5,0.293,[2018]
0V34LU5aBA3hYgq178hFFY,Birds Dont Sing,TV Girl,French Exit,Rock,59,0.016,0.612,0.942,0.0,0.137,0.0568,0.807,106.57,G,Major,-4.549,4/4,116,292.7,0.38,"[2018, 2019]"
2jZgzSxNSg1hTCq0ewWHGJ,Junk Of The Heart (Happy),The Kooks,Junk Of The Heart,Indie,66,0.0212,0.604,0.894,0.0,0.0299,0.037,0.901,145.014,D,Major,-5.0,4/4,115,190.0,0.372,"[2017, 2018]"
2LGdO5MtFdyphi2EihANZG,Knee Socks,Arctic Monkeys,AM,Indie,69,0.123,0.665,0.542,0.00291,0.342,0.033,0.587,97.975,B,Minor,-8.323,4/4,114,235.3,0.425,"[2017, 2020]"
3iiObSfkcBsETljmSB4Hcs,When It Started,The Strokes,Is This It,Rock,49,0.265,0.722,0.654,0.00392,0.15,0.0328,0.904,131.962,C,Major,-8.107,4/4,114,185.9,0.378,"[2017, 2023, 2024]"
6YQeOwMMAkB9MV9yMWmrjh,Threat of Joy,The Strokes,Future Present Past,Indie,65,0.216,0.594,0.728,0.0881,0.124,0.0281,0.687,137.97,C,Major,-6.917,4/4,114,292.4,0.307,[2017]
01MO5Ib9mCG7srUhZl52BA,Going Gets Tough,The Growlers,Chinese Fountain,Indie,59,0.219,0.5,0.766,0.0,0.109,0.0327,0.738,162.058,G#,Major,-6.258,4/4,111,207.0,0.371,"[2017, 2018]"
5n0CTysih20NYdT2S0Wpe8,Trouble,Cage The Elephant,Tell Me I'm Pretty,Indie,72,0.392,0.47,0.623,0.000453,0.0992,0.0302,0.298,77.861,C,Major,-5.655,4/4,110,255.6,0.364,[2017]
4PGWramunj3Bsz5UXCu4ex,Anyways,Arctic Monkeys,Tranquility Base Hotel & Casino,Indie,60,0.529,0.284,0.576,3.91e-05,0.187,0.035,0.323,82.527,E,Major,-6.972,4/4,109,223.4,0.404,[2020]
2MVwrvjmcdt4MsYYLCYMt8,Tighten Up,The Black Keys,Brothers,Rock,64,0.00121,0.504,0.705,4.12e-06,0.453,0.0665,0.567,108.965,F#,Minor,-6.179,4/4,108,186.3,0.426,"[2017, 2023]"
7eX5SypK35V8Y9d9pS6rWy,I Can't Win,The Strokes,Room On Fire,Children’s Music,47,0.00492,0.473,0.745,0.634,0.105,0.0321,0.405,97.449,B,Major,-4.819,4/4,108,208.5,0.26,"[2017, 2018]"
3jp7Ryj1sX3riA7NQaVlLd,Whistle For The Choir,The Fratellis,Costello Music,Children’s Music,50,0.0591,0.579,0.686,0.0,0.0876,0.0338,0.761,131.634,E,Major,-4.336,4/4,108,200.2,0.464,"[2021, 2022, 2023, 2024, 2025]"
5Bp3OmGILMam5w6KnafdKY,Young Love (feat. Laura Marling),Mystery Jets,Twenty One,Dance,54,0.141,0.63,0.942,2.12e-06,0.0958,0.0869,0.753,136.155,E,Major,-5.186,4/4,108,169.4,0.505,"[2019, 2020]"
3IXRdLsQib8m0hBbQpe7T8,Hang Me Up To Dry,Cold War Kids,Robbers & Cowards,Children’s Music,62,0.0241,0.509,0.916,0.000402,0.36,0.0324,0.672,92.432,D,Major,-2.793,4/4,108,155.8,0.559,"[2021, 2022, 2023, 2024]"
59xYAblNy1Xr4U1IsJ3gZb,Simple As This,Jake Bugg,Jake Bugg,Indie,59,0.623,0.612,0.578,0.0,0.0983,0.025,0.696,96.985,G#,Major,-8.092,4/4,108,308.5,0.209,"[2017, 2022, 2023]"
3NmndGYOIYocA5OTHMVoaw,Golden Trunks,Arctic Monkeys,Tranquility Base Hotel & Casino,Indie,57,0.129,0.492,0.564,1.73e-05,0.131,0.0278,0.0896,92.544,D,Major,-5.811,4/4,107,206.4,0.299,"[2018, 2019]"
2EEinN4Zk8MUv4OQuLsTBj,Age of Consent - 2015 Remaster,New Order,Power Corruption and Lies,Electronic,65,0.00101,0.372,0.91,0.0944,0.13,0.0392,0.756,161.964,D,Major,-5.559,4/4,106,316.1,0.382,"[2020, 2021, 2024]"
1o22EcqsCANhwYdaNOSdwS,Tessellate,alt-J,An Awesome Wave,Rock,60,0.364,0.702,0.607,0.0263,0.123,0.0405,0.436,116.961,D,Major,-6.509,4/4,106,258.9,0.189,[2018]
4qjqO5m5e5vebk9upd7xUU,Never Gonna Give You Up,The Black Keys,Brothers,Rock,51,0.324,0.557,0.665,0.000281,0.0713,0.0328,0.437,75.805,F#,Minor,-6.19,4/4,105,216.8,0.362,"[2017, 2023]"
1W0OCrMsRP1SLTEdw3JwEz,"Sweet Dreams, TN",The Last Shadow Puppets,Everything You've Come To Expect,Rock,61,0.000878,0.282,0.566,0.0,0.38,0.0291,0.477,112.362,B,Minor,-6.924,3/4,104,196.8,0.431,"[2020, 2021]"
6pMRk6Tr05wmZSSINOqzE3,QYURRYUS,The Voidz,Virtue,Alternative,42,0.159,0.637,0.869,0.573,0.0832,0.108,0.604,103.892,C#,Major,-3.835,4/4,104,130.8,0.51,[2018]
269xqcgGTN9PlivhUkOLhX,In My Feelings,Lana Del Rey,Lust For Life,Pop,65,0.0553,0.54,0.674,0.0608,0.112,0.0802,0.309,89.933,D,Major,-6.351,4/4,104,270.7,0.202,"[2017, 2018]"
7Eso5mURNFprb5PmhOXDlf,La Plata (feat. Lalo Ebratt),Juanes,La Plata,Rock,78,0.201,0.762,0.74,0.0,0.275,0.226,0.961,167.881,C#,Minor,-4.72,4/4,102,263.4,0.157,[2019]
76GlO5H5RT6g7y0gev86Nk,Just like Heaven,The Cure,"Kiss Me, Kiss Me, Kiss Me",Children’s Music,65,0.0271,0.43,0.971,2.16e-05,0.185,0.0524,0.764,151.219,A,Major,-3.845,4/4,101,155.5,0.553,"[2019, 2024, 2026]"
2d3QlXE6FXFDeodiS66yjM,Weekend Friend,Goth Babe,Weekend Friend,Rock,61,0.032,0.409,0.594,0.0391,0.0904,0.031,0.212,110.187,C#,Major,-9.725,4/4,101,199.9,0.461,"[2019, 2020, 2025]"
6WVheb5G29cbDOzF4qMfli,Road Head,Japanese Breakfast,Soft Sounds from Another Planet,Pop,60,0.0978,0.54,0.674,0.156,0.147,0.0296,0.165,95.036,E,Major,-8.734,4/4,101,217.9,0.287,[2021]
5HgAZuHFAU5qLLMYuIQkgq,Run Right Back,The Black Keys,El Camino,Rock,56,0.03,0.511,0.766,0.00752,0.221,0.0473,0.632,79.963,D,Minor,-5.445,4/4,101,213.1,0.268,"[2023, 2024, 2025]"
6gGSSrKMiV2yec1DrqGhhy,Always Where I Need To Be,The Kooks,Konk,Rock,58,0.000146,0.331,0.961,0.0,0.322,0.0663,0.882,168.355,B,Major,-4.627,4/4,100,125.1,0.5,[2020]
6JuEshIRliNXRU1LXctRjZ,Halah,Mazzy Star,She Hangs Brightly,Children’s Music,51,0.23,0.622,0.448,0.0,0.102,0.0265,0.553,106.085,C,Major,-10.709,4/4,100,239.9,0.304,"[2021, 2023, 2026]"
6voR6zsWIn7vgZYGOFKYSZ,Can't Believe The Way We Flow,James Blake,Assume Form,Indie,65,0.705,0.259,0.536,0.000501,0.432,0.0367,0.29,143.948,G#,Major,-10.309,4/4,99,302.4,0.242,[2019]
43O3Iu8mDJy10i6k8SVRXX,Take It or Leave It,Cage The Elephant,Melophobia,Rock,57,0.0289,0.71,0.847,0.000332,0.0613,0.0892,0.65,119.943,C,Major,-3.009,4/4,99,254.5,0.172,[2017]
5rTIpPWeO0IL4HWlGWrz5G,Brianstorm,Arctic Monkeys,Favourite Worst Nightmare,Rock,55,8.39e-05,0.421,0.98,0.00125,0.237,0.212,0.435,165.193,C#,Major,-4.229,4/4,98,177.9,0.4,"[2023, 2024, 2025]"
7wmYgsLNRB9EpqpvR3hkvN,Problems III,The Growlers,Casual Acquaintances,Rock,54,0.0489,0.332,0.731,0.00347,0.178,0.0446,0.636,90.028,C,Major,-4.565,4/4,97,252.1,0.258,"[2018, 2024]"
582EVyAFKmKPa1bVPSDurJ,Two Fingers,Jake Bugg,Jake Bugg,Indie,61,0.00252,0.486,0.677,0.0,0.102,0.0314,0.913,120.576,F,Major,-5.227,4/4,97,143.4,0.461,"[2022, 2023, 2024]"
3EK4tGkSiO5xvvB5sM4tln,Amárrame,Mon Laferte,La Trenza,Children’s Music,72,0.247,0.563,0.674,0.00226,0.107,0.048,0.784,179.977,F,Minor,-4.554,4/4,97,183.0,0.419,"[2020, 2022, 2025]"
