master_metadata_track_name,master_metadata_album_artist_name,total_play_count,year,genre,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Amor Completo,Mon Laferte,72,2022,Alternative,00kIWJu9IHiQ6i0qJAU0Z9,62,0.664,0.393,241880,0.418,5.46e-05,E,0.108,-8.976,Major,0.0269,175.548,3/4,0.346
Amor Completo,Mon Laferte,72,2022,Children’s Music,00kIWJu9IHiQ6i0qJAU0Z9,66,0.664,0.393,241880,0.418,5.46e-05,E,0.108,-8.976,Major,0.0269,175.548,3/4,0.346
More Of The Same,Caroline Rose,70,2022,Indie,1e2LGT07diSwc7UYnK7txi,52,0.0824,0.731,248791,0.764,3.95e-06,G,0.0725,-4.5,Major,0.028,98.01,4/4,0.638
Too Dark,Frankie Cosmos,70,2022,Folk,6so48MMmpvNnVW0SIJMhiP,51,0.41,0.402,163733,0.388,1.62e-06,B,0.175,-7.412,Major,0.0528,82.782,4/4,0.347
Too Dark,Frankie Cosmos,70,2022,Indie,6so48MMmpvNnVW0SIJMhiP,51,0.41,0.402,163733,0.388,1.62e-06,B,0.175,-7.412,Major,0.0528,82.782,4/4,0.347
Shake Your Lonely,Twin Peaks,68,2022,Indie,71gZOVZcfn2Yp6evM2PdzW,45,0.369,0.457,215688,0.523,0.0691,D,0.312,-7.846,Major,0.0256,150.096,4/4,0.604
Blue Coupe,Twin Peaks,68,2022,Indie,3jw5KrLTxeIzpSvByNsH7F,49,0.261,0.597,222672,0.864,0.0747,F,0.0973,-5.629,Major,0.0271,130.079,4/4,0.55
Soul No. 5,Caroline Rose,65,2022,Indie,5kTfGxslMBLVeapaoeb0ZW,44,4.66e-05,0.453,189949,0.803,0.0655,D,0.0674,-4.768,Major,0.0445,159.571,4/4,0.385
Primaveral,Mon Laferte,63,2022,Alternative,1gQxoBZiyLK5hRLLoBg89x,54,0.286,0.629,231653,0.645,0.128,F,0.102,-5.412,Major,0.0237,99.99,4/4,0.547
Primaveral,Mon Laferte,63,2022,Children’s Music,1gQxoBZiyLK5hRLLoBg89x,59,0.286,0.629,231653,0.645,0.128,F,0.102,-5.412,Major,0.0237,99.99,4/4,0.547
Cola,Arlo Parks,60,2022,Alternative,0i6c86ntKJoZpKk8aCHL3c,51,0.198,0.814,229685,0.742,9.83e-05,E,0.0899,-10.52,Minor,0.24,75.451,4/4,0.587
Cola,Arlo Parks,60,2022,R&B,0i6c86ntKJoZpKk8aCHL3c,49,0.198,0.814,229685,0.742,9.83e-05,E,0.0899,-10.52,Minor,0.24,75.451,4/4,0.587
Shut Up Kiss Me,Angel Olsen,60,2022,Alternative,5uZLsGY9fknBd5Rxr7AIss,56,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,60,2022,Folk,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,60,2022,Indie,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,60,2022,Children’s Music,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,60,2022,Pop,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,60,2022,Rock,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Por Qué Me Fui A Enamorar De Ti,Mon Laferte,57,2022,Children’s Music,41Mv0guZCXRNI8hVMUQQVK,54,0.0861,0.659,260707,0.786,4.7e-06,G,0.235,-5.326,Major,0.0431,94.956,4/4,0.534
Avant Gardener,Courtney Barnett,56,2022,Folk,3LueS3mbuB1yaJNN0Ale6U,53,0.00149,0.443,312227,0.737,0.0032,C,0.121,-4.509,Major,0.0293,115.277,4/4,0.746
Intern,Angel Olsen,93,2023,Folk,5zkLEeNpJzyXW2CIdUWfKY,47,0.151,0.213,166720,0.185,0.0,G,0.0753,-9.263,Major,0.0319,84.508,4/4,0.317
Run Right Back,The Black Keys,78,2023,Alternative,5HgAZuHFAU5qLLMYuIQkgq,53,0.03,0.511,197000,0.766,0.00752,D,0.221,-5.445,Minor,0.0473,79.963,4/4,0.632
Run Right Back,The Black Keys,78,2023,Blues,5HgAZuHFAU5qLLMYuIQkgq,53,0.03,0.511,197000,0.766,0.00752,D,0.221,-5.445,Minor,0.0473,79.963,4/4,0.632
Run Right Back,The Black Keys,78,2023,Children’s Music,5HgAZuHFAU5qLLMYuIQkgq,54,0.03,0.511,197000,0.766,0.00752,D,0.221,-5.445,Minor,0.0473,79.963,4/4,0.632
Run Right Back,The Black Keys,78,2023,Indie,5HgAZuHFAU5qLLMYuIQkgq,56,0.03,0.511,197000,0.766,0.00752,D,0.221,-5.445,Minor,0.0473,79.963,4/4,0.632
Run Right Back,The Black Keys,78,2023,Rock,5HgAZuHFAU5qLLMYuIQkgq,56,0.03,0.511,197000,0.766,0.00752,D,0.221,-5.445,Minor,0.0473,79.963,4/4,0.632
Dearest,The Black Keys,75,2023,Blues,32lewphnrnKx7lgsanoakd,39,0.4,0.7,124920,0.248,0.00513,F#,0.121,-13.922,Major,0.104,103.671,4/4,0.53
Making Breakfast,Twin Peaks,72,2023,Indie,5HjqXQPZi27d92H5gCo1Oq,49,0.000267,0.495,132669,0.782,0.736,A,0.54,-4.694,Major,0.0315,116.114,4/4,0.451
Making Breakfast,Twin Peaks,72,2023,Rock,5HjqXQPZi27d92H5gCo1Oq,49,0.000267,0.495,132669,0.782,0.736,A,0.54,-4.694,Major,0.0315,116.114,4/4,0.451
Last Nite,The Strokes,70,2023,Alternative,3SUusuA9jH1v6PVwtYMbdv,65,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
Last Nite,The Strokes,70,2023,Children’s Music,3SUusuA9jH1v6PVwtYMbdv,70,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
Last Nite,The Strokes,70,2023,Indie,3SUusuA9jH1v6PVwtYMbdv,70,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
Last Nite,The Strokes,70,2023,Rock,3SUusuA9jH1v6PVwtYMbdv,70,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
Sure Don't Miss You,The Dip,70,2023,Soul,4afpgzmy9O1JB3Vovb3qb0,62,0.334,0.664,174520,0.586,2.96e-06,E,0.16,-7.985,Minor,0.0283,102.991,4/4,0.727
In the Aeroplane Over the Sea,Neutral Milk Hotel,68,2023,Alternative,4OciRObYGzPzlU40U7YRc8,61,0.395,0.275,202347,0.714,0.0,G,0.115,-5.124,Major,0.0328,94.082,3/4,0.242
In the Aeroplane Over the Sea,Neutral Milk Hotel,68,2023,Folk,4OciRObYGzPzlU40U7YRc8,66,0.395,0.275,202347,0.714,0.0,G,0.115,-5.124,Major,0.0328,94.082,3/4,0.242
In the Aeroplane Over the Sea,Neutral Milk Hotel,68,2023,Children’s Music,4OciRObYGzPzlU40U7YRc8,66,0.395,0.275,202347,0.714,0.0,G,0.115,-5.124,Major,0.0328,94.082,3/4,0.242
In the Aeroplane Over the Sea,Neutral Milk Hotel,68,2023,Indie,4OciRObYGzPzlU40U7YRc8,66,0.395,0.275,202347,0.714,0.0,G,0.115,-5.124,Major,0.0328,94.082,3/4,0.242
In the Aeroplane Over the Sea,Neutral Milk Hotel,68,2023,Pop,4OciRObYGzPzlU40U7YRc8,66,0.395,0.275,202347,0.714,0.0,G,0.115,-5.124,Major,0.0328,94.082,3/4,0.242
In the Aeroplane Over the Sea,Neutral Milk Hotel,68,2023,Rock,4OciRObYGzPzlU40U7YRc8,66,0.395,0.275,202347,0.714,0.0,G,0.115,-5.124,Major,0.0328,94.082,3/4,0.242
Lightning Bolt,Jake Bugg,66,2023,Indie,79DO6dBi8936P6EShLB209,60,0.0818,0.551,144013,0.839,0.0,A,0.151,-4.555,Major,0.0787,116.051,4/4,0.681
The Go Getter,The Black Keys,63,2023,Alternative,3Wwd0W89C56cCRilh8HFNs,43,0.159,0.646,216947,0.719,0.000432,C#,0.0758,-7.192,Major,0.0685,160.008,4/4,0.71
The Go Getter,The Black Keys,63,2023,Blues,3Wwd0W89C56cCRilh8HFNs,43,0.159,0.646,216947,0.719,0.000432,C#,0.0758,-7.192,Major,0.0685,160.008,4/4,0.71
The Go Getter,The Black Keys,63,2023,Rock,3Wwd0W89C56cCRilh8HFNs,46,0.159,0.646,216947,0.719,0.000432,C#,0.0758,-7.192,Major,0.0685,160.008,4/4,0.71
Hungry Eyes,Eric Carmen,63,2023,Folk,31H6au3jhblhr6MMJiXnCq,73,0.011,0.712,251067,0.549,0.0,F,0.118,-9.484,Major,0.0254,109.882,4/4,0.552
Hungry Eyes,Eric Carmen,63,2023,Pop,31H6au3jhblhr6MMJiXnCq,73,0.011,0.712,251067,0.549,0.0,F,0.118,-9.484,Major,0.0254,109.882,4/4,0.552
Hungry Eyes,Eric Carmen,63,2023,Rock,31H6au3jhblhr6MMJiXnCq,73,0.011,0.712,251067,0.549,0.0,F,0.118,-9.484,Major,0.0254,109.882,4/4,0.552
Shut Up Kiss Me,Angel Olsen,63,2023,Alternative,5uZLsGY9fknBd5Rxr7AIss,56,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,63,2023,Folk,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,63,2023,Indie,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,63,2023,Children’s Music,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,63,2023,Pop,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Shut Up Kiss Me,Angel Olsen,63,2023,Rock,5uZLsGY9fknBd5Rxr7AIss,60,0.0552,0.373,202200,0.63,0.0,G,0.107,-5.131,Major,0.0461,115.942,4/4,0.352
Lucy,Still Woozy,63,2023,Alternative,0nXyCNdS6fkZNP11DwGq1i,64,0.385,0.649,142500,0.535,0.000422,F#,0.12,-12.017,Minor,0.224,84.466,4/4,0.843
Lucy,Still Woozy,63,2023,Children’s Music,0nXyCNdS6fkZNP11DwGq1i,67,0.385,0.649,142500,0.535,0.000422,F#,0.12,-12.017,Minor,0.224,84.466,4/4,0.843
Lucy,Still Woozy,63,2023,Indie,0nXyCNdS6fkZNP11DwGq1i,68,0.385,0.649,142500,0.535,0.000422,F#,0.12,-12.017,Minor,0.224,84.466,4/4,0.843
Lucy,Still Woozy,63,2023,Pop,0nXyCNdS6fkZNP11DwGq1i,68,0.385,0.649,142500,0.535,0.000422,F#,0.12,-12.017,Minor,0.224,84.466,4/4,0.843
Lucy,Still Woozy,63,2023,R&B,0nXyCNdS6fkZNP11DwGq1i,68,0.385,0.649,142500,0.535,0.000422,F#,0.12,-12.017,Minor,0.224,84.466,4/4,0.843
Lucy,Still Woozy,63,2023,Soul,0nXyCNdS6fkZNP11DwGq1i,68,0.385,0.649,142500,0.535,0.000422,F#,0.12,-12.017,Minor,0.224,84.466,4/4,0.843
Lucy,Still Woozy,63,2023,Rock,0nXyCNdS6fkZNP11DwGq1i,68,0.385,0.649,142500,0.535,0.000422,F#,0.12,-12.017,Minor,0.224,84.466,4/4,0.843
Brianstorm,Arctic Monkeys,62,2023,Indie,5rTIpPWeO0IL4HWlGWrz5G,55,8.39e-05,0.421,170253,0.98,0.00125,C#,0.237,-4.229,Major,0.212,165.193,4/4,0.435
Brianstorm,Arctic Monkeys,62,2023,Rock,5rTIpPWeO0IL4HWlGWrz5G,55,8.39e-05,0.421,170253,0.98,0.00125,C#,0.237,-4.229,Major,0.212,165.193,4/4,0.435
Tighten Up,The Black Keys,60,2023,Alternative,2MVwrvjmcdt4MsYYLCYMt8,60,0.00121,0.504,211080,0.705,4.12e-06,F#,0.453,-6.179,Minor,0.0665,108.965,4/4,0.567
Tighten Up,The Black Keys,60,2023,Blues,2MVwrvjmcdt4MsYYLCYMt8,60,0.00121,0.504,211080,0.705,4.12e-06,F#,0.453,-6.179,Minor,0.0665,108.965,4/4,0.567
Tighten Up,The Black Keys,60,2023,Children’s Music,2MVwrvjmcdt4MsYYLCYMt8,63,0.00121,0.504,211080,0.705,4.12e-06,F#,0.453,-6.179,Minor,0.0665,108.965,4/4,0.567
Tighten Up,The Black Keys,60,2023,Indie,2MVwrvjmcdt4MsYYLCYMt8,64,0.00121,0.504,211080,0.705,4.12e-06,F#,0.453,-6.179,Minor,0.0665,108.965,4/4,0.567
Tighten Up,The Black Keys,60,2023,Rock,2MVwrvjmcdt4MsYYLCYMt8,64,0.00121,0.504,211080,0.705,4.12e-06,F#,0.453,-6.179,Minor,0.0665,108.965,4/4,0.567
I'll Be Around,The Growlers,59,2023,Indie,0JxNCIvcLphN1oAafpvDWW,57,0.000833,0.475,287086,0.899,1.1e-06,C#,0.19,-3.347,Minor,0.056,92.101,4/4,0.911
I'll Be Around,The Growlers,59,2023,Rock,0JxNCIvcLphN1oAafpvDWW,57,0.000833,0.475,287086,0.899,1.1e-06,C#,0.19,-3.347,Minor,0.056,92.101,4/4,0.911
The Only One,The Black Keys,59,2023,Alternative,3QHA3SBpz2SDEpI1HuMT0e,48,0.693,0.434,300347,0.653,0.0421,C#,0.177,-6.969,Minor,0.0324,105.09,4/4,0.625
Shark Smile - Edit,Big Thief,99,2024,Folk,4rCrSoFxqRFmnHQyFGlkbA,59,0.0769,0.688,194760,0.737,0.641,F#,0.114,-9.31,Minor,0.0678,131.042,4/4,0.666
Shark Smile - Edit,Big Thief,99,2024,Indie,4rCrSoFxqRFmnHQyFGlkbA,59,0.0769,0.688,194760,0.737,0.641,F#,0.114,-9.31,Minor,0.0678,131.042,4/4,0.666
Shark Smile - Edit,Big Thief,99,2024,Pop,4rCrSoFxqRFmnHQyFGlkbA,59,0.0769,0.688,194760,0.737,0.641,F#,0.114,-9.31,Minor,0.0678,131.042,4/4,0.666
Shark Smile - Edit,Big Thief,99,2024,Rock,4rCrSoFxqRFmnHQyFGlkbA,59,0.0769,0.688,194760,0.737,0.641,F#,0.114,-9.31,Minor,0.0678,131.042,4/4,0.666
Last Nite,The Strokes,82,2024,Alternative,3SUusuA9jH1v6PVwtYMbdv,65,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
Last Nite,The Strokes,82,2024,Children’s Music,3SUusuA9jH1v6PVwtYMbdv,70,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
Last Nite,The Strokes,82,2024,Indie,3SUusuA9jH1v6PVwtYMbdv,70,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
Last Nite,The Strokes,82,2024,Rock,3SUusuA9jH1v6PVwtYMbdv,70,0.0223,0.624,193373,0.899,0.000155,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
You're Pretty Good Looking (For a Girl),The White Stripes,73,2024,Blues,5RoHhLs8PAJyaBaDiod85c,37,0.696,0.484,109720,0.852,1.74e-05,B,0.0724,-5.66,Major,0.0524,117.018,4/4,0.876
"Archie, Marry Me",Alvvays,68,2024,Indie,5HLes17mwCwKt81mi0Tk35,58,0.00956,0.27,196560,0.83,0.434,G,0.142,-4.592,Major,0.0741,117.314,4/4,0.205
"Archie, Marry Me",Alvvays,68,2024,Rock,5HLes17mwCwKt81mi0Tk35,58,0.00956,0.27,196560,0.83,0.434,G,0.142,-4.592,Major,0.0741,117.314,4/4,0.205
You've Got To Hide Your Love Away - Remastered 2009,The Beatles,68,2024,Rock,4F1AgKpuFRMLEgtPETVwZk,65,0.207,0.398,129120,0.392,0.0,G,0.102,-9.05,Major,0.0282,184.267,3/4,0.378
Atlas,The Dip,55,2024,Soul,2LaJnsDLMC8q5khgYHVjrd,50,0.301,0.443,227680,0.654,2.25e-05,A#,0.577,-7.021,Major,0.0296,162.03,4/4,0.915
Someday,The Strokes,49,2024,Alternative,7hm4HTk9encxT0LYC0J6oI,65,0.00425,0.538,183440,0.52,0.0,A,0.367,-7.46,Major,0.0299,106.031,4/4,0.678
Someday,The Strokes,49,2024,Children’s Music,7hm4HTk9encxT0LYC0J6oI,68,0.00425,0.538,183440,0.52,0.0,A,0.367,-7.46,Major,0.0299,106.031,4/4,0.678
Someday,The Strokes,49,2024,Indie,7hm4HTk9encxT0LYC0J6oI,68,0.00425,0.538,183440,0.52,0.0,A,0.367,-7.46,Major,0.0299,106.031,4/4,0.678
Someday,The Strokes,49,2024,Rock,7hm4HTk9encxT0LYC0J6oI,68,0.00425,0.538,183440,0.52,0.0,A,0.367,-7.46,Major,0.0299,106.031,4/4,0.678
Adeline,The Dip,48,2024,Soul,796IKFUy6xJKcJuV4loLrt,53,0.746,0.532,212680,0.573,7.23e-06,E,0.199,-8.48,Major,0.0362,83.759,3/4,0.495
Real Love Baby,Father John Misty,48,2024,Folk,6YDf6QV7QfCEo8O2dbWalK,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,4/4,0.627
Real Love Baby,Father John Misty,48,2024,Indie,6YDf6QV7QfCEo8O2dbWalK,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,4/4,0.627
Real Love Baby,Father John Misty,48,2024,Pop,6YDf6QV7QfCEo8O2dbWalK,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,4/4,0.627
Real Love Baby,Father John Misty,48,2024,Rock,6YDf6QV7QfCEo8O2dbWalK,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,4/4,0.627
Hard To Explain,The Strokes,43,2024,Alternative,0OM9ri37LIbPc9hffwsyb1,57,0.000456,0.408,224333,0.665,0.863,G,0.0888,-6.286,Major,0.0578,82.525,4/4,0.667
Hard To Explain,The Strokes,43,2024,Children’s Music,0OM9ri37LIbPc9hffwsyb1,60,0.000456,0.408,224333,0.665,0.863,G,0.0888,-6.286,Major,0.0578,82.525,4/4,0.667
Hard To Explain,The Strokes,43,2024,Indie,0OM9ri37LIbPc9hffwsyb1,60,0.000456,0.408,224333,0.665,0.863,G,0.0888,-6.286,Major,0.0578,82.525,4/4,0.667
Hard To Explain,The Strokes,43,2024,Rock,0OM9ri37LIbPc9hffwsyb1,60,0.000456,0.408,224333,0.665,0.863,G,0.0888,-6.286,Major,0.0578,82.525,4/4,0.667
Hungry Eyes,Eric Carmen,40,2024,Folk,31H6au3jhblhr6MMJiXnCq,73,0.011,0.712,251067,0.549,0.0,F,0.118,-9.484,Major,0.0254,109.882,4/4,0.552
Hungry Eyes,Eric Carmen,40,2024,Pop,31H6au3jhblhr6MMJiXnCq,73,0.011,0.712,251067,0.549,0.0,F,0.118,-9.484,Major,0.0254,109.882,4/4,0.552
Hungry Eyes,Eric Carmen,40,2024,Rock,31H6au3jhblhr6MMJiXnCq,73,0.011,0.712,251067,0.549,0.0,F,0.118,-9.484,Major,0.0254,109.882,4/4,0.552
House Of My Soul (You Light The Rooms),Langhorne Slim,39,2024,Alternative,7Jd362EXGUF2c2Zk2abVdq,49,0.645,0.548,173280,0.624,0.0086,A#,0.296,-7.444,Major,0.0383,69.446,4/4,0.712
House Of My Soul (You Light The Rooms),Langhorne Slim,39,2024,Folk,7Jd362EXGUF2c2Zk2abVdq,55,0.645,0.548,173280,0.624,0.0086,A#,0.296,-7.444,Major,0.0383,69.446,4/4,0.712
House Of My Soul (You Light The Rooms),Langhorne Slim,39,2024,Indie,7Jd362EXGUF2c2Zk2abVdq,55,0.645,0.548,173280,0.624,0.0086,A#,0.296,-7.444,Major,0.0383,69.446,4/4,0.712
House Of My Soul (You Light The Rooms),Langhorne Slim,39,2024,Children’s Music,7Jd362EXGUF2c2Zk2abVdq,55,0.645,0.548,173280,0.624,0.0086,A#,0.296,-7.444,Major,0.0383,69.446,4/4,0.712
House Of My Soul (You Light The Rooms),Langhorne Slim,39,2024,Country,7Jd362EXGUF2c2Zk2abVdq,55,0.645,0.548,173280,0.624,0.0086,A#,0.296,-7.444,Major,0.0383,69.446,4/4,0.712
Shoegaze,Alabama Shakes,38,2024,Folk,6bktUlLJzsy9CqsdYVB5By,43,0.00544,0.553,179480,0.779,0.614,A,0.18,-5.39,Major,0.0319,117.897,4/4,0.709
Shoegaze,Alabama Shakes,38,2024,Indie,6bktUlLJzsy9CqsdYVB5By,43,0.00544,0.553,179480,0.779,0.614,A,0.18,-5.39,Major,0.0319,117.897,4/4,0.709
Death Letter,The White Stripes,37,2024,Blues,7KstQYdoAhEUwGiAZLBVF5,39,0.196,0.432,269947,0.896,0.589,D#,0.28,-6.419,Minor,0.0336,94.506,4/4,0.799
Big Toe,The Growlers,36,2024,Indie,7qHBtTdpBLRUQGQxshfRd2,49,0.0102,0.51,151719,0.766,3.21e-05,E,0.0673,-5.812,Minor,0.0278,132.169,4/4,0.727
Big Toe,The Growlers,36,2024,Rock,7qHBtTdpBLRUQGQxshfRd2,49,0.0102,0.51,151719,0.766,3.21e-05,E,0.0673,-5.812,Minor,0.0278,132.169,4/4,0.727
PlantedInMyMind.Memo,Charlie Burg,32,2024,R&B,4osxJNBTFLCMUhXThxGClU,50,0.969,0.511,89072,0.114,0.00038,C,0.0887,-16.031,Major,0.0362,59.219,4/4,0.508
PlantedInMyMind.Memo,Charlie Burg,32,2024,Indie,4osxJNBTFLCMUhXThxGClU,50,0.969,0.511,89072,0.114,0.00038,C,0.0887,-16.031,Major,0.0362,59.219,4/4,0.508
PlantedInMyMind.Memo,Charlie Burg,32,2024,Soul,4osxJNBTFLCMUhXThxGClU,50,0.969,0.511,89072,0.114,0.00038,C,0.0887,-16.031,Major,0.0362,59.219,4/4,0.508
Dearly Departed (feat. Esmé Patterson),Shakey Graves,32,2024,Folk,0ewrI06EIDMGXvgJxuyF3U,62,0.303,0.576,212800,0.609,0.0,G,0.164,-5.921,Major,0.107,86.703,4/4,0.737
Dearly Departed (feat. Esmé Patterson),Shakey Graves,32,2024,Indie,0ewrI06EIDMGXvgJxuyF3U,62,0.303,0.576,212800,0.609,0.0,G,0.164,-5.921,Major,0.107,86.703,4/4,0.737
Dearly Departed (feat. Esmé Patterson),Shakey Graves,32,2024,Pop,0ewrI06EIDMGXvgJxuyF3U,62,0.303,0.576,212800,0.609,0.0,G,0.164,-5.921,Major,0.107,86.703,4/4,0.737
Pictures of Girls,Wallows,32,2024,Children’s Music,415dK4glwDO7fXxYg3np8B,65,0.000248,0.443,204667,0.819,0.00759,F#,0.0802,-5.502,Major,0.0322,154.958,4/4,0.494
Pictures of Girls,Wallows,32,2024,Rock,415dK4glwDO7fXxYg3np8B,65,0.000248,0.443,204667,0.819,0.00759,F#,0.0802,-5.502,Major,0.0322,154.958,4/4,0.494
Alexander Hamilton,Leslie Odom Jr.,31,2024,Jazz,4TTV7EcfroSLWzXRY6gLv6,72,0.524,0.609,236738,0.435,0.0,B,0.118,-7.862,Minor,0.284,131.998,4/4,0.563
Black Memories,The Growlers,31,2024,Indie,2HWFdHcyJAipiBNMoq0olx,52,0.00625,0.614,171400,0.577,0.0,C,0.152,-8.012,Major,0.0285,113.948,4/4,0.835
Black Memories,The Growlers,31,2024,Rock,2HWFdHcyJAipiBNMoq0olx,52,0.00625,0.614,171400,0.577,0.0,C,0.152,-8.012,Major,0.0285,113.948,4/4,0.835
Raised By Wolves,Voxtrot,27,2025,Indie,60ooMa1yzfKIl1Nf4O1GI5,44,0.0815,0.406,280613,0.864,0.0,A,0.196,-5.399,Major,0.0397,150.997,4/4,0.686
River,Leon Bridges,27,2025,Blues,0NeJjNlprGfZpeX2LQuN6c,71,0.689,0.658,238560,0.179,0.0,G#,0.17,-10.866,Major,0.0448,128.128,4/4,0.191
River,Leon Bridges,27,2025,Soul,0NeJjNlprGfZpeX2LQuN6c,74,0.689,0.658,238560,0.179,0.0,G#,0.17,-10.866,Major,0.0448,128.128,4/4,0.191
50 Ways to Leave Your Lover,Paul Simon,27,2025,Folk,6Qb7gtV6Q4MnUjSbkFcopl,69,0.166,0.815,217347,0.372,0.000116,G,0.0767,-12.814,Major,0.0752,101.684,4/4,0.293
50 Ways to Leave Your Lover,Paul Simon,27,2025,Rock,6Qb7gtV6Q4MnUjSbkFcopl,69,0.166,0.815,217347,0.372,0.000116,G,0.0767,-12.814,Major,0.0752,101.684,4/4,0.293
I Don't Wanna Be Okay Without You,Charlie Burg,22,2025,R&B,5YgKH936kLB3ZMuMQf4nxG,53,0.399,0.52,243797,0.319,2.52e-05,F,0.138,-7.461,Major,0.0291,62.985,4/4,0.165
I Don't Wanna Be Okay Without You,Charlie Burg,22,2025,Indie,5YgKH936kLB3ZMuMQf4nxG,53,0.399,0.52,243797,0.319,2.52e-05,F,0.138,-7.461,Major,0.0291,62.985,4/4,0.165
I Don't Wanna Be Okay Without You,Charlie Burg,22,2025,Soul,5YgKH936kLB3ZMuMQf4nxG,53,0.399,0.52,243797,0.319,2.52e-05,F,0.138,-7.461,Major,0.0291,62.985,4/4,0.165
Coming Home,Leon Bridges,18,2025,Blues,5EA06TsQmqmQXZiEhr1AaM,64,0.461,0.427,206387,0.465,5.52e-05,F#,0.154,-6.595,Major,0.0291,112.137,3/4,0.458
Coming Home,Leon Bridges,18,2025,Soul,5EA06TsQmqmQXZiEhr1AaM,69,0.461,0.427,206387,0.465,5.52e-05,F#,0.154,-6.595,Major,0.0291,112.137,3/4,0.458
The World Was Wide Enough,Leslie Odom Jr.,14,2025,Jazz,0P09TBGSKiQwfUsEh1UafT,62,0.466,0.653,302191,0.351,0.0,F,0.107,-12.776,Major,0.648,116.605,3/4,0.309
Real Love Baby,Father John Misty,10,2025,Folk,6YDf6QV7QfCEo8O2dbWalK,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,4/4,0.627
Real Love Baby,Father John Misty,10,2025,Indie,6YDf6QV7QfCEo8O2dbWalK,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,4/4,0.627
Real Love Baby,Father John Misty,10,2025,Pop,6YDf6QV7QfCEo8O2dbWalK,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,4/4,0.627
Real Love Baby,Father John Misty,10,2025,Rock,6YDf6QV7QfCEo8O2dbWalK,66,0.0955,0.417,189293,0.687,0.0278,G,0.0989,-6.484,Major,0.0372,204.11,4/4,0.627
PlantedInMyMind.Memo,Charlie Burg,9,2025,R&B,4osxJNBTFLCMUhXThxGClU,50,0.969,0.511,89072,0.114,0.00038,C,0.0887,-16.031,Major,0.0362,59.219,4/4,0.508
